case_name,speed_target_rpm,iq_target_a,load_torque_nm,mean_speed_rpm,mean_id_a,mean_iq_ref_a,mean_iq_a,mean_phase_current_rms_a,mean_p_elec_w,mean_p_dc_w,mean_ibus_a,mean_abs_ibus_a,mean_p_mech_shaft_w,mean_p_cu_w,mean_p_fric_w,mean_p_drive_loss_w,motor_efficiency_pct,efficiency_pct,speed_error_pct,iq_error_a,is_valid,drive_efficiency
case024_1000rpm_3A,1000,3,0.587048668113462,999.938669421139,5.73109189037144e-05,2.99872956423106,2.99978538345212,2.24118870212934,65.6253859140921,69.0832345488651,1.06281899305946,1.06392433805772,61.4718224344738,3.21492429741334,1.09648820234569,3.457848634773,93.6707976314904,88.9822586274424,-0.00613305788606263,-0.000214616547883573,1,0.95
case025_1000rpm_4A,1000,4,0.786222215988604,999.938659831682,5.72245894117215e-05,3.99890388805331,3.99995842890979,2.91924765759558,88.7199000829591,93.3893685083781,1.43675951551351,1.43675951551351,82.3279476080119,5.45451050762578,1.09648818131495,4.669468425419,92.7953565446193,88.1555887173882,-0.00613401683176022,-4.15710902124111e-05,1,0.95
case026_1000rpm_5A,1000,5,0.985395763863747,999.938650328731,5.71379195973118e-05,4.99907821282504,5.00013147446128,3.60847277161548,112.454459995757,118.373115785007,1.82112485823087,1.82112485823087,103.184072390454,8.33413952962099,1.09648816047392,5.91865578925037,91.7563184193386,87.1685024983716,-0.00613496712690545,0.000131474461282366,1,0.95
case027_1000rpm_6A,1000,6,1.18456931173889,999.938640533944,5.70509005075119e-05,5.99925253812277,6.00030451966905,4.30350258335415,136.829065637647,144.030595408049,2.21585531396999,2.21585531396999,124.040196740281,11.8538120770832,1.09648813899287,7.20152977040243,90.6533974797184,86.1207276057325,-0.00613594660561268,0.000304519669046321,1,0.95
case028_1000rpm_7A,1000,7,1.38374285961403,999.938630777651,5.69635450725906e-05,6.99942686539179,7.00047756603551,5.00191792779117,161.843716643101,170.361806992738,2.62095087681135,2.62095087681135,144.896320687098,16.0135280512174,1.09648811759623,8.51809034963694,89.5285425300906,85.052115403586,-0.00613692223493614,0.000477566035506527,1,0.95
case029_1000rpm_8A,1000,8,1.58291640748917,999.938621016524,5.68758259627135e-05,7.99960119566781,8.00065061464796,5.70247470632194,187.498411094502,197.366748520529,3.03641151570044,3.03641151570044,165.752444226132,20.8132852876834,1.096488096189,9.8683374260265,88.4020527206441,83.9819500846119,-0.00613789834762249,0.000650614647961234,1,0.95
case030_1000rpm_9A,1000,9,1.78208995536432,999.938610857373,5.6787520574723e-05,8.99977553205383,9.00082366874788,6.40447072018878,213.793154543298,225.04542583505,3.46223732053923,3.46223732053923,186.608567283703,26.2530877939437,1.09648807390886,11.2522712917524,87.2846315787492,82.9203999998118,-0.00613891426266916,0.000823668747875317,1,0.95
case031_1000rpm_10A,1000,10,1.98126350323946,999.938600134239,5.66970941361486e-05,9.9999498757983,10.0009967269149,7.10747896843983,240.727942039829,253.397833726136,3.89842821117132,3.89842821117132,207.464689800473,32.3329304764256,1.09648805039184,12.6698916863068,86.1822221560587,81.8731110482557,-0.0061399865760646,0.000996726914898716,1,0.95
case032_1000rpm_12A,1000,12,2.37961059898974,999.938600936507,5.65071659875984e-05,12.0002979473461,12.0013424731954,8.51552957711758,296.517642804199,312.123834530736,4.80190514662671,4.80190514662671,249.176939036236,46.4127418586081,1.0964880521513,15.6061917265366,84.0344394619298,79.8327174888334,-0.00613990634931906,0.00134247319541281,1,0.95
case033_1000rpm_14A,1000,14,2.77795769474003,999.93856569494,5.63456051684088e-05,14.000646487354,14.0016880878356,9.9253305794769,354.867528105741,373.544766427096,5.74684256041686,5.74684256041686,290.889177853526,63.0527253609711,1.09648797486264,18.6772383213547,81.9712018753231,77.872641781557,-0.00614343050598242,0.00168808783556251,1,0.95
