cycle,frame_index,src,dst,cmd,position_raw,speed_raw,torque_raw,error_code,temperature,position_rad,speed_rad,torque_nm
277,276,0x04,0xFE,0x02,3104,-15,-46,0x0000,120,0.297644751,-0.008850233,-0.006942855
278,277,0x04,0xFE,0x02,3103,-16,-57,0x0000,120,0.297548876,-0.009460594,-0.008621347
279,278,0x04,0xFE,0x02,3103,-17,-73,0x0000,120,0.297548876,-0.010070954,-0.011062791
280,279,0x04,0xFE,0x02,3103,-25,-126,0x0000,120,0.297548876,-0.014953841,-0.019150072
281,280,0x04,0xFE,0x02,3103,-26,-92,0x0000,120,0.297548876,-0.015564202,-0.013962005
282,281,0x04,0xFE,0x02,3102,-40,-100,0x0000,120,0.297453001,-0.024109255,-0.015182727
283,282,0x04,0xFE,0x02,3102,-43,-101,0x0000,120,0.297453001,-0.025940337,-0.015335317
284,283,0x04,0xFE,0x02,3101,-52,-140,0x0000,120,0.297357126,-0.031433585,-0.021286336
285,284,0x04,0xFE,0x02,3101,-65,-151,0x0000,120,0.297357126,-0.039368276,-0.022964828
286,285,0x04,0xFE,0x02,3100,-76,-138,0x0000,120,0.297261250,-0.046082246,-0.020981155
287,286,0x04,0xFE,0x02,3099,-84,-159,0x0000,120,0.297165375,-0.050965133,-0.024185550
288,287,0x04,0xFE,0x02,3098,-104,-167,0x0000,120,0.297069500,-0.063172351,-0.025406271
289,288,0x04,0xFE,0x02,3097,-114,-169,0x0000,120,0.296973625,-0.069275959,-0.025711452
290,289,0x04,0xFE,0x02,3096,-131,-167,0x0000,120,0.296877749,-0.079652094,-0.025406271
291,290,0x04,0xFE,0x02,3095,-143,-186,0x0000,120,0.296781874,-0.086976425,-0.028305486
292,291,0x04,0xFE,0x02,3093,-161,-185,0x0000,120,0.296590124,-0.097962921,-0.028152895
293,292,0x04,0xFE,0x02,3092,-172,-208,0x0000,120,0.296494248,-0.104676890,-0.031662470
294,293,0x04,0xFE,0x02,3090,-195,-219,0x0000,120,0.296302498,-0.118715190,-0.033340963
295,294,0x04,0xFE,0x02,3089,-206,-223,0x0000,120,0.296206623,-0.125429160,-0.033951324
296,295,0x04,0xFE,0x02,3087,-228,-234,0x0000,120,0.296014872,-0.138857099,-0.035629816
297,296,0x04,0xFE,0x02,3085,-243,-235,0x0000,120,0.295823121,-0.148012512,-0.035782406
298,297,0x04,0xFE,0x02,3083,-265,-233,0x0000,120,0.295631371,-0.161440452,-0.035477226
299,298,0x04,0xFE,0x02,3081,-284,-234,0x0000,120,0.295439620,-0.173037308,-0.035629816
300,299,0x04,0xFE,0x02,3078,-317,-234,0x0000,120,0.295151995,-0.193179217,-0.035629816
301,300,0x04,0xFE,0x02,3076,-340,-239,0x0000,120,0.294960244,-0.207217517,-0.036392767
302,301,0x04,0xFE,0x02,3072,-369,-245,0x0000,120,0.294576743,-0.224917983,-0.037308309
303,302,0x04,0xFE,0x02,3070,-400,-222,0x0000,120,0.294384993,-0.243839170,-0.033798734
304,303,0x04,0xFE,0x02,3066,-436,-231,0x0000,120,0.294001491,-0.265812161,-0.035172045
305,304,0x04,0xFE,0x02,3063,-459,-232,0x0000,120,0.293713866,-0.279850462,-0.035324636
306,305,0x04,0xFE,0x02,3058,-497,-200,0x0000,120,0.293234489,-0.303044175,-0.030441749
307,306,0x04,0xFE,0x02,3055,-519,-234,0x0000,120,0.292946864,-0.316472114,-0.035629816
308,307,0x04,0xFE,0x02,3050,-558,-183,0x0000,120,0.292467487,-0.340276188,-0.027847715
309,308,0x04,0xFE,0x02,3047,-577,-261,0x0000,120,0.292179862,-0.351873045,-0.039749752
310,309,0x04,0xFE,0x02,3041,-615,-197,0x0000,120,0.291604610,-0.375066758,-0.029983978
311,310,0x04,0xFE,0x02,3037,-635,-221,0x0000,120,0.291221109,-0.387273976,-0.033646143
312,311,0x04,0xFE,0x02,3032,-668,-177,0x0000,120,0.290741733,-0.407415885,-0.026932174
313,312,0x04,0xFE,0x02,3028,-692,-225,0x0000,120,0.290358232,-0.422064546,-0.034256504
314,313,0x04,0xFE,0x02,3022,-725,-185,0x0000,120,0.289782980,-0.442206455,-0.028152895
315,314,0x04,0xFE,0x02,3017,-748,-198,0x0000,120,0.289303604,-0.456244755,-0.030136568
316,315,0x04,0xFE,0x02,3011,-781,-199,0x0000,120,0.288728352,-0.476386664,-0.030289158
317,316,0x04,0xFE,0x02,3006,-806,-217,0x0000,120,0.288248976,-0.491645686,-0.033035782
318,317,0x04,0xFE,0x02,2998,-854,-180,0x0000,120,0.287481974,-0.520943008,-0.027389944
319,318,0x04,0xFE,0x02,2994,-871,-180,0x0000,120,0.287098473,-0.531319142,-0.027389944
320,319,0x04,0xFE,0x02,2986,-908,-181,0x0000,120,0.286331471,-0.553902495,-0.027542535
321,320,0x04,0xFE,0x02,2981,-931,-161,0x0000,120,0.285852094,-0.567940795,-0.024490730
322,321,0x04,0xFE,0x02,2972,-971,-153,0x0000,120,0.284989217,-0.592355230,-0.023270008
323,322,0x04,0xFE,0x02,2967,-989,-185,0x0000,120,0.284509841,-0.603341726,-0.028152895
324,323,0x04,0xFE,0x02,2959,-1020,-160,0x0000,120,0.283742838,-0.622262913,-0.024338140
325,324,0x04,0xFE,0x02,2953,-1042,-172,0x0000,120,0.283167587,-0.635690852,-0.026169223
326,325,0x04,0xFE,0x02,2944,-1066,-142,0x0000,120,0.282304709,-0.650339513,-0.021591516
327,326,0x04,0xFE,0x02,2938,-1081,-142,0x0000,120,0.281729458,-0.659494926,-0.021591516
328,327,0x04,0xFE,0x02,2929,-1101,-145,0x0000,120,0.280866581,-0.671702144,-0.022049287
329,328,0x04,0xFE,0x02,2924,-1111,-162,0x0000,120,0.280387204,-0.677805753,-0.024643320
330,329,0x04,0xFE,0x02,2914,-1135,-168,0x0000,120,0.279428452,-0.692454414,-0.025558862
331,330,0x04,0xFE,0x02,2908,-1143,-136,0x0000,120,0.278853200,-0.697337301,-0.020675975
332,331,0x04,0xFE,0x02,2899,-1171,-137,0x0000,120,0.277990323,-0.714427405,-0.020828565
333,332,0x04,0xFE,0x02,2893,-1185,-172,0x0000,120,0.277415071,-0.722972457,-0.026169223
334,333,0x04,0xFE,0x02,2883,-1211,-147,0x0000,120,0.276456319,-0.738841840,-0.022354467
335,334,0x04,0xFE,0x02,2873,-1243,-123,0x0000,120,0.275497566,-0.758373388,-0.018692302
336,335,0x04,0xFE,0x02,2866,-1260,-133,0x0000,120,0.274826439,-0.768749523,-0.020218204
337,336,0x04,0xFE,0x02,2855,-1293,-169,0x0000,120,0.273771811,-0.788891432,-0.025711452
338,337,0x04,0xFE,0x02,2848,-1314,-94,0x0000,120,0.273100684,-0.801709010,-0.014267185
339,338,0x04,0xFE,0x02,2837,-1343,-144,0x0000,120,0.272046056,-0.819409476,-0.021896696
340,339,0x04,0xFE,0x02,2830,-1350,-115,0x0000,120,0.271374930,-0.823682002,-0.017471580
341,340,0x04,0xFE,0x02,2819,-1373,-114,0x0000,120,0.270320302,-0.837720302,-0.017318990
342,341,0x04,0xFE,0x02,2812,-1379,-107,0x0000,120,0.269649175,-0.841382467,-0.016250858
343,342,0x04,0xFE,0x02,2801,-1391,-103,0x0000,120,0.268594547,-0.848706798,-0.015640497
344,343,0x04,0xFE,0x02,2794,-1399,-140,0x0000,120,0.267923420,-0.853589685,-0.021286336
345,344,0x04,0xFE,0x02,2783,-1419,-105,0x0000,120,0.266868792,-0.865796902,-0.015945678
346,345,0x04,0xFE,0x02,2775,-1426,-95,0x0000,120,0.266101790,-0.870069429,-0.014419776
347,346,0x04,0xFE,0x02,2764,-1454,-119,0x0000,120,0.265047162,-0.887159533,-0.018081941
348,347,0x04,0xFE,0x02,2756,-1469,-86,0x0000,120,0.264280160,-0.896314946,-0.013046464
349,348,0x04,0xFE,0x02,2744,-1491,-100,0x0000,120,0.263129657,-0.909742885,-0.015182727
350,349,0x04,0xFE,0x02,2736,-1515,-86,0x0000,120,0.262362655,-0.924391547,-0.013046464
351,350,0x04,0xFE,0x02,2724,-1535,-86,0x0000,120,0.261212152,-0.936598764,-0.013046464
352,351,0x04,0xFE,0x02,2715,-1553,-103,0x0000,120,0.260349274,-0.947585260,-0.015640497
353,352,0x04,0xFE,0x02,2703,-1566,-101,0x0000,120,0.259198771,-0.955519951,-0.015335317
354,353,0x04,0xFE,0x02,2695,-1570,-93,0x0000,120,0.258431769,-0.957961395,-0.014114595
355,354,0x04,0xFE,0x02,2683,-1581,-122,0x0000,120,0.257281266,-0.964675364,-0.018539712
356,355,0x04,0xFE,0x02,2674,-1594,-102,0x0000,120,0.256418389,-0.972610056,-0.015487907
357,356,0x04,0xFE,0x02,2662,-1614,-132,0x0000,120,0.255267886,-0.984817273,-0.020065614
358,357,0x04,0xFE,0x02,2653,-1627,-97,0x0000,120,0.254405008,-0.992751965,-0.014724956
359,358,0x04,0xFE,0x02,2640,-1655,-114,0x0000,120,0.253158630,-1.009842069,-0.017318990
360,359,0x04,0xFE,0x02,2631,-1674,-85,0x0000,120,0.252295752,-1.021438926,-0.012893874
361,360,0x04,0xFE,0x02,2618,-1697,-99,0x0000,120,0.251049374,-1.035477226,-0.015030137
362,361,0x04,0xFE,0x02,2609,-1710,-64,0x0000,120,0.250186497,-1.043411917,-0.009689479
363,362,0x04,0xFE,0x02,2595,-1728,-86,0x0000,120,0.248844243,-1.054398413,-0.013046464
364,363,0x04,0xFE,0x02,2586,-1728,-63,0x0000,120,0.247981366,-1.054398413,-0.009536889
365,364,0x04,0xFE,0x02,2573,-1739,-94,0x0000,120,0.246734987,-1.061112383,-0.014267185
366,365,0x04,0xFE,0x02,2564,-1740,-52,0x0000,120,0.245872110,-1.061722744,-0.007858396
367,366,0x04,0xFE,0x02,2550,-1767,-80,0x0000,120,0.244529856,-1.078202487,-0.012130922
368,367,0x04,0xFE,0x02,2540,-1780,-44,0x0000,120,0.243571104,-1.086137179,-0.006637675
369,368,0x04,0xFE,0x02,2526,-1805,-66,0x0000,120,0.242228850,-1.101396201,-0.009994659
370,369,0x04,0xFE,0x02,2517,-1821,-115,0x0000,120,0.241365973,-1.111161975,-0.017471580
371,370,0x04,0xFE,0x02,2502,-1842,-52,0x0000,120,0.239927844,-1.123979553,-0.007858396
372,371,0x04,0xFE,0x02,2492,-1856,-63,0x0000,120,0.238969091,-1.132524605,-0.009536889
373,372,0x04,0xFE,0x02,2478,-1864,-93,0x0000,120,0.237626837,-1.137407492,-0.014114595
374,373,0x04,0xFE,0x02,2468,-1872,-81,0x0000,120,0.236668085,-1.142290379,-0.012283513
375,374,0x04,0xFE,0x02,2454,-1881,-77,0x0000,120,0.235325831,-1.147783627,-0.011673152
376,375,0x04,0xFE,0x02,2444,-1894,-76,0x0000,120,0.234367078,-1.155718318,-0.011520562
377,376,0x04,0xFE,0x02,2429,-1916,-57,0x0000,120,0.232928949,-1.169146258,-0.008621347
378,377,0x04,0xFE,0x02,2418,-1936,-92,0x0000,120,0.231874322,-1.181353475,-0.013962005
379,378,0x04,0xFE,0x02,2403,-1962,-71,0x0000,120,0.230436193,-1.197222858,-0.010757610
380,379,0x04,0xFE,0x02,2392,-1982,-53,0x0000,120,0.229381565,-1.209430076,-0.008010986
381,380,0x04,0xFE,0x02,2377,-1997,-69,0x0000,120,0.227943436,-1.218585489,-0.010452430
382,381,0x04,0xFE,0x02,2367,-1996,-66,0x0000,120,0.226984683,-1.217975128,-0.009994659
383,382,0x04,0xFE,0x02,2351,-1999,-100,0x0000,120,0.225450679,-1.219806210,-0.015182727
384,383,0x04,0xFE,0x02,2341,-2010,-71,0x0000,120,0.224491926,-1.226520180,-0.010757610
385,384,0x04,0xFE,0x02,2325,-2024,-65,0x0000,120,0.222957922,-1.235065232,-0.009842069
386,385,0x04,0xFE,0x02,2314,-2042,-95,0x0000,120,0.221903294,-1.246051728,-0.014419776
387,386,0x04,0xFE,0x02,2298,-2068,-60,0x0000,120,0.220369290,-1.261921111,-0.009079118
388,387,0x04,0xFE,0x02,2287,-2082,-31,0x0000,120,0.219314662,-1.270466163,-0.004654002
389,388,0x04,0xFE,0x02,2271,-2101,-42,0x0000,120,0.217780658,-1.282063020,-0.006332494
390,389,0x04,0xFE,0x02,2260,-2105,-39,0x0000,120,0.216726030,-1.284504463,-0.005874723
391,390,0x04,0xFE,0x02,2243,-2115,-61,0x0000,120,0.215096151,-1.290608072,-0.009231708
392,391,0x04,0xFE,0x02,2233,-2117,-65,0x0000,120,0.214137398,-1.291828794,-0.009842069
393,392,0x04,0xFE,0x02,2216,-2137,-48,0x0000,120,0.212507519,-1.304036011,-0.007248035
394,393,0x04,0xFE,0x02,2205,-2149,-52,0x0000,120,0.211452891,-1.311360342,-0.007858396
395,394,0x04,0xFE,0x02,2187,-2181,-85,0x0000,120,0.209727136,-1.330891890,-0.012893874
396,395,0x04,0xFE,0x02,2176,-2196,-31,0x0000,120,0.208672508,-1.340047303,-0.004654002
397,396,0x04,0xFE,0x02,2158,-2214,-48,0x0000,120,0.206946753,-1.351033799,-0.007248035
398,397,0x04,0xFE,0x02,2147,-2220,-56,0x0000,120,0.205892126,-1.354695964,-0.008468757
399,398,0x04,0xFE,0x02,2130,-2228,-59,0x0000,120,0.204262246,-1.359578851,-0.008926528
400,399,0x04,0xFE,0x02,2118,-2229,-51,0x0000,120,0.203111743,-1.360189212,-0.007705806
401,400,0x04,0xFE,0x02,2101,-2247,-46,0x0000,120,0.201481863,-1.371175708,-0.006942855
402,401,0x04,0xFE,0x02,2089,-2263,-56,0x0000,120,0.200331360,-1.380941482,-0.008468757
403,402,0x04,0xFE,0x02,2071,-2290,-83,0x0000,120,0.198605606,-1.397421225,-0.012588693
404,403,0x04,0xFE,0x02,2059,-2306,-19,0x0000,120,0.197455102,-1.407186999,-0.002822919
405,404,0x04,0xFE,0x02,2041,-2316,-50,0x0000,120,0.195729348,-1.413290608,-0.007553216
406,405,0x04,0xFE,0x02,2029,-2324,-15,0x0000,120,0.194578845,-1.418173495,-0.002212558
407,406,0x04,0xFE,0x02,2011,-2326,-44,0x0000,120,0.192853090,-1.419394217,-0.006637675
408,407,0x04,0xFE,0x02,1999,-2338,-34,0x0000,120,0.191702587,-1.426718547,-0.005111772
409,408,0x04,0xFE,0x02,1981,-2356,-50,0x0000,120,0.189976832,-1.437705043,-0.007553216
410,409,0x04,0xFE,0x02,1968,-2381,-53,0x0000,120,0.188730454,-1.452964065,-0.008010986
411,410,0x04,0xFE,0x02,1949,-2404,-36,0x0000,120,0.186908824,-1.467002365,-0.005416953
412,411,0x04,0xFE,0x02,1937,-2415,-3,0x0000,120,0.185758320,-1.473716335,-0.000381476
413,412,0x04,0xFE,0x02,1918,-2420,-45,0x0000,120,0.183936690,-1.476768139,-0.006790265
414,413,0x04,0xFE,0x02,1906,-2419,-36,0x0000,120,0.182786187,-1.476157778,-0.005416953
415,414,0x04,0xFE,0x02,1887,-2428,-36,0x0000,120,0.180964557,-1.481651026,-0.005416953
416,415,0x04,0xFE,0x02,1874,-2444,-31,0x0000,120,0.179718179,-1.491416800,-0.004654002
417,416,0x04,0xFE,0x02,1855,-2462,-24,0x0000,120,0.177896549,-1.502403296,-0.003585870
418,417,0x04,0xFE,0x02,1842,-2478,-20,0x0000,120,0.176650171,-1.512169070,-0.002975509
419,418,0x04,0xFE,0x02,1823,-2491,-20,0x0000,120,0.174828541,-1.520103761,-0.002975509
420,419,0x04,0xFE,0x02,1810,-2496,-18,0x0000,120,0.173582162,-1.523155566,-0.002670329
421,420,0x04,0xFE,0x02,1791,-2498,-40,0x0000,120,0.171760532,-1.524376287,-0.006027314
422,421,0x04,0xFE,0x02,1778,-2505,-11,0x0000,120,0.170514154,-1.528648814,-0.001602197
423,422,0x04,0xFE,0x02,1758,-2523,-43,0x0000,120,0.168596649,-1.539635309,-0.006485084
424,423,0x04,0xFE,0x02,1745,-2542,-31,0x0000,120,0.167350270,-1.551232166,-0.004654002
425,424,0x04,0xFE,0x02,1725,-2571,-23,0x0000,120,0.165432765,-1.568932631,-0.003433280
426,425,0x04,0xFE,0x02,1712,-2574,-7,0x0000,120,0.164186386,-1.570763714,-0.000991836
427,426,0x04,0xFE,0x02,1692,-2576,-47,0x0000,120,0.162268881,-1.571984436,-0.007095445
428,427,0x04,0xFE,0x02,1679,-2571,1,0x0000,120,0.161022503,-1.568932631,0.000228885
429,428,0x04,0xFE,0x02,1659,-2575,-17,0x0000,120,0.159104998,-1.571374075,-0.002517739
430,429,0x04,0xFE,0x02,1646,-2593,-4,0x0000,120,0.157858619,-1.582360571,-0.000534066
431,430,0x04,0xFE,0x02,1625,-2612,15,0x0000,120,0.155845239,-1.593957427,0.002365148
432,431,0x04,0xFE,0x02,1611,-2628,-11,0x0000,120,0.154502985,-1.603723201,-0.001602197
433,432,0x04,0xFE,0x02,1591,-2633,-31,0x0000,120,0.152585480,-1.606775006,-0.004654002
434,433,0x04,0xFE,0x02,1578,-2634,-19,0x0000,120,0.151339101,-1.607385367,-0.002822919
435,434,0x04,0xFE,0x02,1558,-2638,-29,0x0000,120,0.149421596,-1.609826810,-0.004348821
436,435,0x04,0xFE,0x02,1544,-2644,-5,0x0000,120,0.148079342,-1.613488975,-0.000686656
437,436,0x04,0xFE,0x02,1523,-2679,-70,0x0000,120,0.146065962,-1.634851606,-0.010605020
438,437,0x04,0xFE,0x02,1509,-2687,-14,0x0000,120,0.144723708,-1.639734493,-0.002059968
439,438,0x04,0xFE,0x02,1488,-2699,-1,0x0000,120,0.142710328,-1.647058824,-0.000076295
440,439,0x04,0xFE,0x02,1474,-2696,-4,0x0000,120,0.141368074,-1.645227741,-0.000534066
441,440,0x04,0xFE,0x02,1454,-2691,-36,0x0000,120,0.139450569,-1.642175937,-0.005416953
442,441,0x04,0xFE,0x02,1440,-2695,-4,0x0000,120,0.138108315,-1.644617380,-0.000534066
443,442,0x04,0xFE,0x02,1419,-2711,-17,0x0000,120,0.136094935,-1.654383154,-0.002517739
444,443,0x04,0xFE,0x02,1405,-2730,-23,0x0000,120,0.134752681,-1.665980011,-0.003433280
445,444,0x04,0xFE,0x02,1384,-2744,-5,0x0000,120,0.132739300,-1.674525063,-0.000686656
446,445,0x04,0xFE,0x02,1369,-2750,-23,0x0000,120,0.131301172,-1.678187228,-0.003433280
447,446,0x04,0xFE,0x02,1348,-2746,-40,0x0000,120,0.129287791,-1.675745785,-0.006027314
448,447,0x04,0xFE,0x02,1335,-2744,1,0x0000,120,0.128041413,-1.674525063,0.000228885
449,448,0x04,0xFE,0x02,1313,-2769,-22,0x0000,120,0.125932157,-1.689784085,-0.003280690
450,449,0x04,0xFE,0x02,1298,-2787,40,0x0000,120,0.124494028,-1.700770581,0.006179904
451,450,0x04,0xFE,0x02,1276,-2806,-18,0x0000,120,0.122384772,-1.712367437,-0.002670329
452,451,0x04,0xFE,0x02,1262,-2804,-6,0x0000,120,0.121042519,-1.711146715,-0.000839246
453,452,0x04,0xFE,0x02,1241,-2798,-13,0x0000,120,0.119029138,-1.707484550,-0.001907378
454,453,0x04,0xFE,0x02,1227,-2796,-5,0x0000,120,0.117686884,-1.706263828,-0.000686656
455,454,0x04,0xFE,0x02,1205,-2807,-38,0x0000,120,0.115577629,-1.712977798,-0.005722133
456,455,0x04,0xFE,0x02,1190,-2826,55,0x0000,120,0.114139500,-1.724574655,0.008468757
457,456,0x04,0xFE,0x02,1168,-2843,-26,0x0000,120,0.112030244,-1.734950790,-0.003891051
458,457,0x04,0xFE,0x02,1154,-2846,-7,0x0000,120,0.110687990,-1.736781872,-0.000991836
459,458,0x04,0xFE,0x02,1132,-2842,-14,0x0000,120,0.108578734,-1.734340429,-0.002059968
460,459,0x04,0xFE,0x02,1117,-2846,-1,0x0000,120,0.107140605,-1.736781872,-0.000076295
461,460,0x04,0xFE,0x02,1096,-2855,-34,0x0000,120,0.105127225,-1.742275120,-0.005111772
462,461,0x04,0xFE,0x02,1081,-2867,51,0x0000,120,0.103689096,-1.749599451,0.007858396
463,462,0x04,0xFE,0x02,1058,-2891,-10,0x0000,120,0.101483965,-1.764248112,-0.001449607
464,463,0x04,0xFE,0x02,1043,-2895,-13,0x0000,120,0.100045836,-1.766689555,-0.001907378
465,464,0x04,0xFE,0x02,1021,-2882,-8,0x0000,120,0.097936580,-1.758754864,-0.001144427
466,465,0x04,0xFE,0x02,1007,-2882,0,0x0000,120,0.096594327,-1.758754864,0.000076295
467,466,0x04,0xFE,0x02,984,-2896,-1,0x0000,120,0.094389196,-1.767299916,-0.000076295
468,467,0x04,0xFE,0x02,969,-2901,-25,0x0000,120,0.092951067,-1.770351720,-0.003738460
469,468,0x04,0xFE,0x02,947,-2919,-16,0x0000,120,0.090841811,-1.781338216,-0.002365148
470,469,0x04,0xFE,0x02,932,-2926,3,0x0000,120,0.089403682,-1.785610742,0.000534066
471,470,0x04,0xFE,0x02,910,-2918,-15,0x0000,120,0.087294426,-1.780727855,-0.002212558
472,471,0x04,0xFE,0x02,895,-2917,-3,0x0000,120,0.085856297,-1.780117494,-0.000381476
473,472,0x04,0xFE,0x02,872,-2931,-23,0x0000,120,0.083651166,-1.788662547,-0.003433280
474,473,0x04,0xFE,0x02,857,-2943,42,0x0000,120,0.082213037,-1.795986877,0.006485084
475,474,0x04,0xFE,0x02,834,-2965,15,0x0000,120,0.080007906,-1.809414817,0.002365148
476,475,0x04,0xFE,0x02,819,-2969,-6,0x0000,120,0.078569777,-1.811856260,-0.000839246
477,476,0x04,0xFE,0x02,796,-2955,-7,0x0000,120,0.076364646,-1.803311208,-0.000991836
478,477,0x04,0xFE,0x02,781,-2954,3,0x0000,120,0.074926517,-1.802700847,0.000534066
479,478,0x04,0xFE,0x02,759,-2962,-24,0x0000,120,0.072817262,-1.807583734,-0.003585870
480,479,0x04,0xFE,0x02,743,-2975,22,0x0000,120,0.071283257,-1.815518425,0.003433280
481,480,0x04,0xFE,0x02,720,-2989,53,0x0000,120,0.069078126,-1.824063478,0.008163577
482,481,0x04,0xFE,0x02,705,-2990,-20,0x0000,120,0.067639997,-1.824673838,-0.002975509
483,482,0x04,0xFE,0x02,682,-2980,29,0x0000,120,0.065434866,-1.818570230,0.004501411
484,483,0x04,0xFE,0x02,667,-2983,2,0x0000,120,0.063996738,-1.820401312,0.000381476
485,484,0x04,0xFE,0x02,644,-2992,-30,0x0000,120,0.061791606,-1.825894560,-0.004501411
486,485,0x04,0xFE,0x02,628,-3007,9,0x0000,120,0.060257602,-1.835049973,0.001449607
487,486,0x04,0xFE,0x02,605,-3021,34,0x0000,120,0.058052471,-1.843595026,0.005264363
488,487,0x04,0xFE,0x02,590,-3015,-10,0x0000,120,0.056614342,-1.839932860,-0.001449607
489,488,0x04,0xFE,0x02,567,-3006,10,0x0000,120,0.054409211,-1.834439612,0.001602197
490,489,0x04,0xFE,0x02,552,-3002,-6,0x0000,120,0.052971082,-1.831998169,-0.000839246
491,490,0x04,0xFE,0x02,528,-3015,-39,0x0000,120,0.050670076,-1.839932860,-0.005874723
492,491,0x04,0xFE,0x02,513,-3027,-8,0x0000,120,0.049231947,-1.847257191,-0.001144427
493,492,0x04,0xFE,0x02,489,-3035,-7,0x0000,120,0.046930941,-1.852140078,-0.000991836
494,493,0x04,0xFE,0x02,474,-3028,-12,0x0000,120,0.045492812,-1.847867552,-0.001754788
495,494,0x04,0xFE,0x02,451,-3018,0,0x0000,120,0.043287681,-1.841763943,0.000076295
496,495,0x04,0xFE,0x02,436,-3026,0,0x0000,120,0.041849552,-1.846646830,0.000076295
497,496,0x04,0xFE,0x02,412,-3042,-7,0x0000,120,0.039548546,-1.856412604,-0.000991836
498,497,0x04,0xFE,0x02,396,-3059,20,0x0000,120,0.038014541,-1.866788739,0.003128099
499,498,0x04,0xFE,0x02,373,-3054,15,0x0000,120,0.035809410,-1.863736934,0.002365148
500,499,0x04,0xFE,0x02,358,-3042,-5,0x0000,120,0.034371281,-1.856412604,-0.000686656
501,500,0x04,0xFE,0x02,335,-3036,0,0x0000,120,0.032166150,-1.852750439,0.000076295
502,501,0x04,0xFE,0x02,319,-3038,22,0x0000,120,0.030632146,-1.853971160,0.003433280
503,502,0x04,0xFE,0x02,295,-3058,21,0x0000,120,0.028331140,-1.866178378,0.003280690
504,503,0x04,0xFE,0x02,280,-3066,73,0x0000,120,0.026893011,-1.871061265,0.011215381
505,504,0x04,0xFE,0x02,256,-3059,20,0x0000,120,0.024592005,-1.866788739,0.003128099
506,505,0x04,0xFE,0x02,241,-3055,-7,0x0000,120,0.023153876,-1.864347295,-0.000991836
507,506,0x04,0xFE,0x02,218,-3049,17,0x0000,120,0.020948745,-1.860685130,0.002670329
508,507,0x04,0xFE,0x02,202,-3057,2,0x0000,120,0.019414741,-1.865568017,0.000381476
509,508,0x04,0xFE,0x02,178,-3076,-6,0x0000,120,0.017113734,-1.877164874,-0.000839246
510,509,0x04,0xFE,0x02,162,-3082,45,0x0000,120,0.015579730,-1.880827039,0.006942855
511,510,0x04,0xFE,0x02,139,-3059,-12,0x0000,120,0.013374599,-1.866788739,-0.001754788
512,511,0x04,0xFE,0x02,124,-3051,4,0x0000,120,0.011936470,-1.861905852,0.000686656
513,512,0x04,0xFE,0x02,101,-3054,-5,0x0000,120,0.009731339,-1.863736934,-0.000686656
514,513,0x04,0xFE,0x02,85,-3057,105,0x0000,120,0.008197335,-1.865568017,0.016098268
515,514,0x04,0xFE,0x02,61,-3068,0,0x0000,120,0.005896329,-1.872281987,0.000076295
516,515,0x04,0xFE,0x02,46,-3071,66,0x0000,120,0.004458200,-1.874113069,0.010147250
517,516,0x04,0xFE,0x02,22,-3060,-19,0x0000,120,0.002157193,-1.867399100,-0.002822919
518,517,0x04,0xFE,0x02,7,-3053,0,0x0000,120,0.000719064,-1.863126574,0.000076295
519,518,0x04,0xFE,0x02,-15,-3056,-3,0x0000,120,-0.001390191,-1.864957656,-0.000381476
520,519,0x04,0xFE,0x02,-31,-3074,-1,0x0000,120,-0.002924195,-1.875944152,-0.000076295
521,520,0x04,0xFE,0x02,-55,-3085,17,0x0000,120,-0.005225202,-1.882658122,0.002670329
522,521,0x04,0xFE,0x02,-71,-3077,-7,0x0000,120,-0.006759206,-1.877775235,-0.000991836
523,522,0x04,0xFE,0x02,-94,-3061,-36,0x0000,120,-0.008964337,-1.868009461,-0.005416953
524,523,0x04,0xFE,0x02,-109,-3058,10,0x0000,120,-0.010402466,-1.866178378,0.001602197
525,524,0x04,0xFE,0x02,-133,-3066,-32,0x0000,120,-0.012703472,-1.871061265,-0.004806592
526,525,0x04,0xFE,0x02,-149,-3075,34,0x0000,120,-0.014237476,-1.876554513,0.005264363
527,526,0x04,0xFE,0x02,-172,-3077,-3,0x0000,120,-0.016442607,-1.877775235,-0.000381476
528,527,0x04,0xFE,0x02,-188,-3062,-3,0x0000,120,-0.017976612,-1.868619821,-0.000381476
529,528,0x04,0xFE,0x02,-211,-3060,2,0x0000,120,-0.020181743,-1.867399100,0.000381476
530,529,0x04,0xFE,0x02,-226,-3054,17,0x0000,120,-0.021619872,-1.863736934,0.002670329
531,530,0x04,0xFE,0x02,-250,-3069,36,0x0000,120,-0.023920878,-1.872892348,0.005569543
532,531,0x04,0xFE,0x02,-266,-3080,0,0x0000,120,-0.025454882,-1.879606317,0.000076295
533,532,0x04,0xFE,0x02,-289,-3080,1,0x0000,120,-0.027660013,-1.879606317,0.000228885
534,533,0x04,0xFE,0x02,-305,-3065,0,0x0000,120,-0.029194017,-1.870450904,0.000076295
