time,cmd_raw,pos_ref,vel_ref,acc_ref,acc_unsat,acc_sat_flag,axis_raw,axis_mf_noff,axis_mf_vff,speed_cmd_raw,speed_cmd_mf_noff,speed_cmd_mf_vff
0.4113,6.28318530717959,6.28318530706621,7.88414927557406e-09,-5.48143534254516e-07,-5.48143534254515e-07,0,6.28318530705879,6.283185307033,6.2831853070555,2.71489824265915e-08,7.41261345260383e-09,1.0380151681593e-08
0.4114,6.28318530717959,6.28318530706699,7.82971313429684e-09,-5.44361412772192e-07,-5.44361412772184e-07,0,6.28318530706144,6.28318530703349,6.28318530705614,2.65653643665567e-08,7.47609265926759e-09,1.03579434452374e-08
0.4115,6.28318530717959,6.28318530706777,7.77565253138213e-09,-5.40606029147077e-07,-5.40606029147083e-07,0,6.28318530706409,6.28318530703399,6.28318530705678,2.59817463065219e-08,7.53761865957246e-09,1.03337668996136e-08
0.4116,6.28318530717959,6.28318530706854,7.7219653382838e-09,-5.36871930983321e-07,-5.36871930983313e-07,0,6.28318530706674,6.2831853070345,6.28318530705743,2.5398323567123e-08,7.59719145351845e-09,1.03076199161755e-08
0.4117,6.28318530717959,6.28318530706931,7.66864895363358e-09,-5.33163846502183e-07,-5.3316384650219e-07,0,6.28318530706939,6.28318530703501,6.28318530705809,2.48152914689959e-08,7.65481104110555e-09,1.02796952141908e-08
0.4118,6.28318530717959,6.28318530707007,7.61570081529092e-09,-5.29481383426625e-07,-5.29481383426622e-07,0,6.28318530707204,6.28318530703552,6.28318530705875,2.42326500121406e-08,7.71067274296966e-09,1.0249794910883e-08
0.4119,6.28318530717959,6.28318530707083,7.56311839975142e-09,-5.25824155394909e-07,-5.25824155394916e-07,0,6.28318530707468,6.28318530703603,6.28318530705942,2.36505945171929e-08,7.76477655911077e-09,1.02183071240195e-08
0.412,6.28318530717959,6.28318530707158,7.51089871664442e-09,-5.22196831070081e-07,-5.22196831070088e-07,0,6.28318530707732,6.28318530703655,6.28318530706009,2.30693203047888e-08,7.81692716889299e-09,1.01850335425936e-08
0.4121,6.28318530717959,6.28318530707232,7.45903932561278e-09,-5.18593910316343e-07,-5.18593910316349e-07,0,6.28318530707996,6.28318530703707,6.28318530706076,2.24890226955641e-08,7.86712457231633e-09,1.01499717262484e-08
0.4122,6.28318530717959,6.28318530707306,7.40753782309913e-09,-5.15015025136515e-07,-5.15015025136516e-07,0,6.28318530708258,6.28318530703759,6.28318530706144,2.19097016895188e-08,7.91556409001668e-09,1.01131192714264e-08
0.4123,6.28318530717959,6.2831853070738,7.35639184179086e-09,-5.11459813082677e-07,-5.11459813082675e-07,0,6.28318530708521,6.28318530703812,6.28318530706212,2.13317479279248e-08,7.96205040135814e-09,1.00746691314509e-08
0.4124,6.28318530717959,6.28318530707453,7.30559905007361e-09,-5.07927917172495e-07,-5.07927917172496e-07,0,6.28318530708782,6.28318530703865,6.28318530706281,2.0755161410782e-08,8.0067788269766e-09,1.00346189747075e-08
0.4125,6.28318530717959,6.28318530707526,7.25515664657308e-09,-5.04424035005324e-07,-5.04424035005327e-07,0,6.28318530709043,6.28318530703919,6.2831853070635,2.01799421380904e-08,8.04955404623618e-09,9.99277067918606e-09
0.4126,6.28318530717959,6.28318530707598,7.20506237707854e-09,-5.00942694945368e-07,-5.00942694945365e-07,0,6.28318530709303,6.28318530703972,6.28318530706419,1.96064807511218e-08,8.09037605913687e-09,9.94931731131174e-09
0.4127,6.28318530717959,6.28318530707669,7.15531402137198e-09,-4.9748355706564e-07,-4.9748355706564e-07,0,6.28318530709562,6.28318530704027,6.28318530706489,1.90347772498763e-08,8.12944018631457e-09,9.90445197150238e-09
0.4128,6.28318530717959,6.2831853070774,7.10590888779561e-09,-4.94051335763672e-07,-4.94051335763676e-07,0,6.2831853070982,6.28318530704081,6.28318530706559,1.84650269549896e-08,8.16674642776927e-09,9.85797664746434e-09
0.4129,6.28318530717959,6.28318530707811,7.05684483020076e-09,-4.9064057594853e-07,-4.90640575948529e-07,0,6.28318530710077,6.28318530704136,6.28318530706629,1.78972298664617e-08,8.20229478350097e-09,9.81008451368482e-09
0.413,6.28318530717959,6.28318530707881,7.00811922988205e-09,-4.87256003187114e-07,-4.87256003187115e-07,0,6.28318530710334,6.28318530704191,6.283185307067,1.73315813049287e-08,8.23588993287379e-09,9.76057763082256e-09
0.4131,6.28318530717959,6.28318530707951,6.9597300125431e-09,-4.83892173389454e-07,-4.83892173389454e-07,0,6.28318530710589,6.28318530704246,6.28318530706771,1.67682765910263e-08,8.26772719652361e-09,9.70964924521706e-09
0.4132,6.28318530717959,6.2831853070802,6.91167463024735e-09,-4.80553822957534e-07,-4.80553822957536e-07,0,6.28318530710843,6.28318530704302,6.28318530706843,1.62073157247546e-08,8.29761125381455e-09,9.65710148829587e-09
0.4133,6.28318530717959,6.28318530708088,6.86395107840004e-09,-4.77235518473063e-07,-4.77235518473063e-07,0,6.28318530711095,6.28318530704359,6.28318530706914,1.56490893473853e-08,8.32573742538249e-09,9.60332299673602e-09
0.4134,6.28318530717959,6.28318530708156,6.81655687771517e-09,-4.73942006848785e-07,-4.73942006848783e-07,0,6.28318530711347,6.28318530704415,6.28318530706986,1.50934021382826e-08,8.35191039059155e-09,9.54792064997972e-09
0.4135,6.28318530717959,6.28318530708224,6.7694900912133e-09,-4.70667865018659e-07,-4.70667865018659e-07,0,6.28318530711597,6.28318530704472,6.28318530707059,1.45406447387181e-08,8.37632547007761e-09,9.49128315231932e-09
0.4136,6.28318530717959,6.28318530708291,6.72274830620414e-09,-4.67417850091587e-07,-4.67417850091589e-07,0,6.28318530711845,6.28318530704529,6.28318530707131,1.39906218280562e-08,8.39917798447656e-09,9.43321277042862e-09
0.4137,6.28318530717959,6.28318530708358,6.6763291463799e-09,-4.64191598242451e-07,-4.64191598242447e-07,0,6.28318530712093,6.28318530704587,6.28318530707204,1.34437240475684e-08,8.42027261315252e-09,9.37390244863574e-09
0.4138,6.28318530717959,6.28318530708424,6.63023027126665e-09,-4.60988751132457e-07,-4.6098875113246e-07,0,6.28318530712338,6.28318530704645,6.28318530707277,1.28999513972549e-08,8.43941403546959e-09,9.31315452583086e-09
0.4139,6.28318530717959,6.2831853070849,6.58444988060385e-09,-4.57803906627964e-07,-4.57803906627963e-07,0,6.28318530712583,6.28318530704703,6.28318530707351,1.23594991977515e-08,8.45679757206366e-09,9.25135784302521e-09
0.414,6.28318530717959,6.28318530708556,6.5389856963584e-09,-4.54641842454573e-07,-4.54641842454573e-07,0,6.28318530712825,6.28318530704761,6.28318530707424,1.18223674490581e-08,8.47261854357063e-09,9.18831480154978e-09
0.4141,6.28318530717959,6.2831853070862,6.4938354748491e-09,-4.51502215092995e-07,-4.51502215092992e-07,0,6.28318530713066,6.2831853070482,6.28318530707498,1.12887514718108e-08,8.4866816293546e-09,9.12402315772341e-09
0.4142,6.28318530717959,6.28318530708685,6.44899700622869e-09,-4.48384686204067e-07,-4.48384686204067e-07,0,6.28318530713306,6.28318530704879,6.28318530707572,1.07586512660094e-08,8.49898682941558e-09,9.05867602233472e-09
0.4143,6.28318530717959,6.28318530708749,6.40446811397362e-09,-4.45288922550683e-07,-4.45288922550682e-07,0,6.28318530713543,6.28318530704939,6.28318530707647,1.023226215229e-08,8.50953414375355e-09,8.99207589822425e-09
0.4144,6.28318530717959,6.28318530708813,6.36024665438154e-09,-4.42214595920821e-07,-4.42214595920817e-07,0,6.28318530713779,6.28318530704999,6.28318530707721,9.7095841306524e-09,8.51851889300442e-09,8.92441596232555e-09
0.4145,6.28318530717959,6.28318530708876,6.31633051607636e-09,-4.39161383051774e-07,-4.39161383051773e-07,0,6.28318530714013,6.28318530705059,6.28318530707796,9.19081252173258e-09,8.5257457565323e-09,8.85569410326253e-09
0.4146,6.28318530717959,6.28318530708938,6.27271761952081e-09,-4.36128965555539e-07,-4.36128965555539e-07,0,6.28318530714246,6.28318530705119,6.2831853070787,8.67594732553054e-09,8.53141005497307e-09,8.78590824149792e-09
0.4147,6.28318530717959,6.28318530709001,6.22940591653628e-09,-4.33117029845281e-07,-4.33117029845279e-07,0,6.28318530714476,6.2831853070518,6.28318530707945,8.16518386268216e-09,8.53531646769083e-09,8.71505632885312e-09
0.4148,6.28318530717959,6.28318530709063,6.18639338982999e-09,-4.30125267062935e-07,-4.30125267062938e-07,0,6.28318530714705,6.28318530705241,6.2831853070802,7.65852213318743e-09,8.53785563595738e-09,8.64333166867122e-09
0.4149,6.28318530717959,6.28318530709124,6.14367754760934e-09,-4.27158422206446e-07,-4.27158422206443e-07,0,6.28318530714931,6.28318530705303,6.28318530708096,7.15615745768225e-09,8.53863691850094e-09,8.57073176915964e-09
0.415,6.28318530717959,6.28318530709185,6.10125644057696e-09,-4.24211070323809e-07,-4.2421107032381e-07,0,6.28318530715156,6.28318530705364,6.28318530708171,6.65808983616662e-09,8.53785563595738e-09,8.4970593603851e-09
0.4151,6.28318530717959,6.28318530709246,6.05912814883017e-09,-4.21282917467922e-07,-4.2128291746792e-07,0,6.28318530715378,6.28318530705426,6.28318530708246,6.16431926864054e-09,8.53531646769083e-09,8.42250784308082e-09
0.4152,6.28318530717959,6.28318530709306,6.01729078141774e-09,-4.18373674124273e-07,-4.1837367412427e-07,0,6.28318530715598,6.28318530705489,6.28318530708322,5.67504107573988e-09,8.53121473433718e-09,8.34707532629557e-09
0.4153,6.28318530717959,6.28318530709366,5.97574247590333e-09,-4.15483055144132e-07,-4.15483055144133e-07,0,6.28318530715817,6.28318530705551,6.28318530708397,5.19025525746467e-09,8.5257457565323e-09,8.2709552682289e-09
0.4154,6.28318530717959,6.28318530709425,5.93448089301561e-09,-4.12615828877234e-07,-4.12615828877237e-07,0,6.28318530716033,6.28318530705614,6.28318530708473,4.71015713445078e-09,8.51851889300442e-09,8.19395000897358e-09
0.4155,6.28318530717959,6.28318530709484,5.89350423367848e-09,-4.09766593371264e-07,-4.09766593371263e-07,0,6.28318530716247,6.28318530705677,6.28318530708549,4.23474670669821e-09,8.50992478502533e-09,8.11625307008942e-09
0.4156,6.28318530717959,6.28318530709542,5.85281022102544e-09,-4.06940126530437e-07,-4.06940126530441e-07,0,6.28318530716459,6.28318530705741,6.28318530708625,3.76421929484285e-09,8.49976811195913e-09,8.03766685407401e-09
0.4157,6.28318530717959,6.28318530709601,5.81239711744415e-09,-4.04131035812876e-07,-4.04131035812878e-07,0,6.28318530716668,6.28318530705804,6.28318530708701,3.29857489888471e-09,8.48804887380582e-09,7.95818962331503e-09
0.4158,6.28318530717959,6.28318530709658,5.77226321152487e-09,-4.01339059192808e-07,-4.01339059192806e-07,0,6.28318530716875,6.28318530705868,6.28318530708777,2.83781351882377e-09,8.47496239120129e-09,7.87821030767449e-09
0.4159,6.28318530717959,6.28318530709716,5.73240631274544e-09,-3.98568987794228e-07,-3.9856898779423e-07,0,6.2831853071708,6.28318530705933,6.28318530708852,2.38193515466005e-09,8.46031334350966e-09,7.79733607535849e-09
0.416,6.28318530717959,6.28318530709772,5.69282476853588e-09,-3.95815442095674e-07,-3.95815442095677e-07,0,6.28318530717283,6.28318530705997,6.28318530708928,1.93113512702944e-09,8.4442970513668e-09,7.71595591506879e-09
0.4161,6.28318530717959,6.28318530709829,5.65351644632648e-09,-3.93083222093977e-07,-3.93083222093976e-07,0,6.28318530717483,6.28318530706062,6.28318530709004,1.48541343593192e-09,8.42691351477273e-09,7.6340676942357e-09
0.4162,6.28318530717959,6.28318530709885,5.61447924570596e-09,-3.90372006205193e-07,-3.90372006205193e-07,0,6.28318530717681,6.28318530706127,6.2831853070908,1.04496540200339e-09,8.40816273372743e-09,7.55147399181205e-09
0.4163,6.28318530717959,6.28318530709941,5.57571160285633e-09,-3.87676428496257e-07,-3.87676428496256e-07,0,6.28318530717877,6.28318530706192,6.28318530709156,6.09595704607957e-10,8.38804470823092e-09,7.46836856461574e-09
0.4164,6.28318530717959,6.28318530709996,5.53721147262159e-09,-3.85001302347483e-07,-3.85001302347481e-07,0,6.2831853071807,6.28318530706257,6.28318530709232,1.79499664381516e-10,8.3663641176473e-09,7.38455404685486e-09
0.4165,6.28318530717959,6.28318530710051,5.49897734560578e-09,-3.82341270158092e-07,-3.82341270158094e-07,0,6.28318530718261,6.28318530706323,6.28318530709308,-2.45127398040047e-10,8.34351160324834e-09,7.30022424976937e-09
0.4166,6.28318530717959,6.28318530710106,5.46100723025427e-09,-3.79701153515065e-07,-3.79701153515061e-07,0,6.28318530718449,6.28318530706389,6.28318530709384,-6.6448080329262e-10,8.31929184439817e-09,7.21557250244052e-09
0.4167,6.28318530717959,6.2831853071016,5.42329916504437e-09,-3.77080652099023e-07,-3.77080652099019e-07,0,6.28318530718635,6.28318530706455,6.2831853070946,-1.07836523074032e-09,8.29390016173267e-09,7.13040152270971e-09
0.4168,6.28318530717959,6.28318530710214,5.38585121803244e-09,-3.74479470119311e-07,-3.74479470119314e-07,0,6.28318530718818,6.28318530706521,6.28318530709535,-1.48678068038314e-09,8.26694591398006e-09,7.04470937863333e-09
0.4169,6.28318530717959,6.28318530710267,5.34866199132772e-09,-3.71892267047201e-07,-3.71892267047197e-07,0,6.28318530718999,6.28318530706587,6.28318530709611,-1.88972715222108e-09,8.23881974241212e-09,6.95868999295648e-09
0.417,6.28318530717959,6.28318530710321,5.31172960319929e-09,-3.69323881284219e-07,-3.6932388128422e-07,0,6.28318530719177,6.28318530706654,6.28318530709686,-2.28700932561825e-09,8.20952164702884e-09,6.87234148394828e-09
0.4171,6.28318530717959,6.28318530710373,5.27505220029209e-09,-3.66774029072043e-07,-3.66774029072046e-07,0,6.28318530719352,6.28318530706721,6.28318530709762,-2.67882252121055e-09,8.17885630719435e-09,6.78546667761773e-09
0.4172,6.28318530717959,6.28318530710426,5.23862795719896e-09,-3.64242430931311e-07,-3.64242430931313e-07,0,6.28318530719525,6.28318530706788,6.28318530709837,-3.06497141836208e-09,8.14701904354453e-09,6.69845438982948e-09
0.4173,6.28318530717959,6.28318530710478,5.20245507603925e-09,-3.61728811597108e-07,-3.6172881159711e-07,0,6.28318530719696,6.28318530706855,6.28318530709912,-3.44545601707285e-09,8.11400985607938e-09,6.61110750206699e-09
0.4174,6.28318530717959,6.28318530710529,5.16653178604371e-09,-3.59232899955423e-07,-3.5923289995542e-07,0,6.28318530719864,6.28318530706923,6.28318530709988,-3.82027631734285e-09,8.07982874479889e-09,6.523424243561e-09
0.4175,6.28318530717959,6.28318530710581,5.13085634314565e-09,-3.56754428980533e-07,-3.56754428980532e-07,0,6.28318530720029,6.2831853070699,6.28318530710063,-4.18923699853619e-09,8.04447570970308e-09,6.43540287024483e-09
0.4176,6.28318530717959,6.28318530710632,5.09542702957831e-09,-3.5429313567339e-07,-3.54293135673386e-07,0,6.28318530720191,6.28318530707058,6.28318530710137,-4.55253338128877e-09,8.00795075079193e-09,6.3472369849876e-09
0.4177,6.28318530717959,6.28318530710682,5.06024215347823e-09,-3.51848761000855e-07,-3.51848761000855e-07,0,6.28318530720351,6.28318530707126,6.28318530710212,-4.9099701449647e-09,7.97044918870134e-09,6.25892489592585e-09
0.4178,6.28318530717959,6.28318530710733,5.02530004849463e-09,-3.49421049835942e-07,-3.49421049835941e-07,0,6.28318530720508,6.28318530707194,6.28318530710287,-5.26154728956396e-09,7.93177570279542e-09,6.17026961607292e-09
0.4179,6.28318530717959,6.28318530710783,4.99059907340475e-09,-3.47009750898866e-07,-3.47009750898867e-07,0,6.28318530720663,6.28318530707262,6.28318530710361,-5.60746013572247e-09,7.89193029307417e-09,6.08146482484193e-09
0.418,6.28318530717959,6.28318530710832,4.95613761173484e-09,-3.44614616699066e-07,-3.44614616699069e-07,0,6.28318530720815,6.2831853070733,6.28318530710435,-5.94731804216843e-09,7.85110828017348e-09,5.99250890575913e-09
0.4181,6.28318530717959,6.28318530710881,4.92191407138704e-09,-3.42235403478054e-07,-3.42235403478051e-07,0,6.28318530720964,6.28318530707399,6.28318530710509,-6.28131632953774e-09,7.80911434345745e-09,5.90340026672666e-09
0.4182,6.28318530717959,6.2831853071093,4.88792688427172e-09,-3.39871871153109e-07,-3.39871871153109e-07,0,6.28318530721111,6.28318530707467,6.28318530710583,-6.60945499783039e-09,7.76614380356199e-09,5.81413733965491e-09
0.4183,6.28318530717959,6.28318530710979,4.85417450594553e-09,-3.37523783261906e-07,-3.37523783261902e-07,0,6.28318530721254,6.28318530707536,6.28318530710656,-6.93173404704639e-09,7.72239198112297e-09,5.72491390073639e-09
0.4184,6.28318530717959,6.28318530711027,4.8206549103349e-09,-3.35195956106368e-07,-3.35195956106369e-07,0,6.28318530721396,6.28318530707605,6.2831853071073,-7.24795815654984e-09,7.67746823486862e-09,5.63572792389754e-09
0.4185,6.28318530717959,6.28318530711075,4.78736660683857e-09,-3.32883034963298e-07,-3.32883034963299e-07,0,6.28318530721534,6.28318530707673,6.28318530710803,-7.55832264697664e-09,7.63156788543482e-09,5.54638259790121e-09
0.4186,6.28318530717959,6.28318530711122,4.75430812733303e-09,-3.30584795055322e-07,-3.30584795055322e-07,0,6.2831853072167,6.28318530707742,6.28318530710876,-7.86282751832679e-09,7.58469093282159e-09,5.4570717752598e-09
0.4187,6.28318530717959,6.2831853071117,4.72147802583357e-09,-3.28301014994632e-07,-3.28301014994628e-07,0,6.28318530721803,6.28318530707811,6.28318530710948,-8.16127744996439e-09,7.5370326976648e-09,5.36779400998856e-09
0.4188,6.28318530717959,6.28318530711217,4.68887437324053e-09,-3.26036525930371e-07,-3.26036525930369e-07,0,6.28318530721933,6.2831853070788,6.28318530711021,-8.45367244188945e-09,7.48839785932856e-09,5.27854737298787e-09
0.4189,6.28318530717959,6.28318530711263,4.65649577446427e-09,-3.23785987762655e-07,-3.23785987762659e-07,0,6.28318530722061,6.2831853070795,6.28318530711093,-8.74020781473785e-09,7.43878641781289e-09,5.18933046916805e-09
0.419,6.28318530717959,6.28318530711309,4.62434085545258e-09,-3.21549190116938e-07,-3.21549190116936e-07,0,6.28318530722185,6.28318530708019,6.28318530711165,-9.02068824787372e-09,7.38858901438955e-09,5.10033724511281e-09
0.4191,6.28318530717959,6.28318530711355,4.59240775795362e-09,-3.19330974989525e-07,-3.19330974989521e-07,0,6.28318530722308,6.28318530708088,6.28318530711236,-9.29511374129703e-09,7.33741500778677e-09,5.01137052193442e-09
0.4192,6.28318530717959,6.28318530711401,4.56069515665721e-09,-3.1712601296413e-07,-3.17126012964127e-07,0,6.28318530722427,6.28318530708157,6.28318530711308,-9.5636796156437e-09,7.28526439800454e-09,4.92242897432268e-09
0.4193,6.28318530717959,6.28318530711446,4.52920174623834e-09,-3.14934104188689e-07,-3.14934104188686e-07,0,6.28318530722544,6.28318530708227,6.28318530711379,-9.82619055027782e-09,7.23252782631465e-09,4.83370661758849e-09
0.4194,6.28318530717959,6.28318530711491,4.49792573613601e-09,-3.12760101023335e-07,-3.12760101023336e-07,0,6.28318530722658,6.28318530708296,6.2831853071145,-1.00828418658353e-08,7.17900997208121e-09,4.74500634053494e-09
0.4195,6.28318530717959,6.28318530711536,4.46686586771007e-09,-3.10598684259325e-07,-3.10598684259327e-07,0,6.28318530722769,6.28318530708365,6.2831853071152,-1.03334382416802e-08,7.12471083530421e-09,4.65652220515779e-09
0.4196,6.28318530717959,6.2831853071158,4.4360203963804e-09,-3.08454713296709e-07,-3.0845471329671e-07,0,6.28318530722877,6.28318530708435,6.2831853071159,-1.05779796778126e-08,7.06963041598366e-09,4.56825246687691e-09
0.4197,6.28318530717959,6.28318530711624,4.40538810879436e-09,-3.06322875860487e-07,-3.06322875860485e-07,0,6.28318530722983,6.28318530708504,6.2831853071166,-1.08166614948683e-08,7.01396403475544e-09,4.48019591233964e-09
0.4198,6.28318530717959,6.28318530711668,4.37496730497637e-09,-3.04208038179897e-07,-3.04208038179899e-07,0,6.28318530723086,6.28318530708573,6.28318530711729,-1.10492883722115e-08,6.95771169161955e-09,4.39254616220633e-09
0.4199,6.28318530717959,6.28318530711711,4.3447563105859e-09,-3.02109943904676e-07,-3.02109943904675e-07,0,6.28318530723187,6.28318530708643,6.28318530711799,-1.1276055630478e-08,6.90067806594012e-09,4.30510622150054e-09
0.42,6.28318530717959,6.28318530711755,4.31475398145073e-09,-3.00023291351698e-07,-3.00023291351695e-07,0,6.28318530723284,6.28318530708712,6.28318530711867,-1.14969632696679e-08,6.84305847835302e-09,4.21787494605004e-09
0.4201,6.28318530717959,6.28318530711797,4.28495868573249e-09,-2.97952957182371e-07,-2.97952957182367e-07,0,6.28318530723379,6.28318530708782,6.28318530711936,-1.17118159691452e-08,6.78465760822236e-09,4.13085070401648e-09
0.4202,6.28318530717959,6.2831853071184,4.25536932112022e-09,-2.95893646122753e-07,-2.95893646122749e-07,0,6.28318530723472,6.28318530708851,6.28318530712004,-1.19208090495459e-08,6.72567077618404e-09,4.04422771372477e-09
0.4203,6.28318530717959,6.28318530711882,4.22598429700554e-09,-2.93850241146774e-07,-2.93850241146775e-07,0,6.28318530723561,6.2831853070892,6.28318530712072,-1.21239425108699e-08,6.66609798223805e-09,3.95800438456654e-09
0.4204,6.28318530717959,6.28318530711924,4.1968020467659e-09,-2.91822502396359e-07,-2.91822502396356e-07,0,6.28318530723648,6.28318530708989,6.28318530712139,-1.23212163531173e-08,6.60613454702028e-09,3.87217914991924e-09
0.4205,6.28318530717959,6.28318530711966,4.16782102740287e-09,-2.8981019363037e-07,-2.89810193630374e-07,0,6.28318530723733,6.28318530709059,6.28318530712206,-1.2512630576288e-08,6.54538982925897e-09,3.78655514614855e-09
0.4206,6.28318530717959,6.28318530712007,4.1390402241057e-09,-2.87808032971637e-07,-2.87808032971635e-07,0,6.28318530723815,6.28318530709128,6.28318530712273,-1.26981851803821e-08,6.48425447022587e-09,3.70132667907961e-09
0.4207,6.28318530717959,6.28318530712048,4.11045813244682e-09,-2.858209165888e-07,-2.85820916588799e-07,0,6.28318530723894,6.28318530709197,6.28318530712339,-1.28778801653995e-08,6.42253314928511e-09,3.61649224428485e-09
0.4208,6.28318530717959,6.28318530712089,4.08207327068487e-09,-2.8384861761953e-07,-2.83848617619529e-07,0,6.2831853072397,6.28318530709266,6.28318530712405,-1.30519108519761e-08,6.36042118707257e-09,3.53224568065879e-09
0.4209,6.28318530717959,6.2831853071213,4.05388417942262e-09,-2.8189091262249e-07,-2.81890912622493e-07,0,6.28318530724044,6.28318530709335,6.28318530712471,-1.32200819194761e-08,6.29772326295237e-09,3.44819488753243e-09
0.421,6.28318530717959,6.2831853071217,4.02588992618989e-09,-2.79942532327262e-07,-2.79942532327263e-07,0,6.28318530724115,6.28318530709404,6.28318530712536,-1.33825886885353e-08,6.23463469756039e-09,3.36453425307149e-09
0.4211,6.28318530717959,6.2831853071221,3.99808908765798e-09,-2.78008385319156e-07,-2.78008385319159e-07,0,6.28318530724184,6.28318530709472,6.28318530712601,-1.35392358385179e-08,6.17115549089663e-09,3.28145767458313e-09
0.4212,6.28318530717959,6.2831853071225,3.97048026196145e-09,-2.76088256965267e-07,-2.76088256965269e-07,0,6.2831853072425,6.28318530709541,6.28318530712665,-1.36902186900597e-08,6.1072856429611e-09,3.19876842956605e-09
0.4213,6.28318530717959,6.28318530712289,3.94306206837452e-09,-2.74181935869268e-07,-2.74181935869268e-07,0,6.28318530724314,6.2831853070961,6.28318530712729,-1.38355372431607e-08,6.04302515375379e-09,3.11666045793035e-09
0.4214,6.28318530717959,6.28318530712328,3.91583314699226e-09,-2.72289213822609e-07,-2.72289213822612e-07,0,6.28318530724375,6.28318530709678,6.28318530712792,-1.39753868184569e-08,5.9783740232747e-09,3.03513239977109e-09
0.4215,6.28318530717959,6.28318530712367,3.88879215841662e-09,-2.70409885756471e-07,-2.70409885756468e-07,0,6.28318530724433,6.28318530709747,6.28318530712855,-1.41095720953123e-08,5.91333225152383e-09,2.95398759505434e-09
0.4216,6.28318530717959,6.28318530712406,3.86193778344718e-09,-2.68543749694368e-07,-2.68543749694368e-07,0,6.28318530724489,6.28318530709815,6.28318530712918,-1.42382883943628e-08,5.84789983850119e-09,2.87342004521557e-09
0.4217,6.28318530717959,6.28318530712444,3.83526872277662e-09,-2.66690606705575e-07,-2.66690606705577e-07,0,6.28318530724543,6.28318530709883,6.2831853071298,-1.43613403949725e-08,5.78227210484266e-09,2.79342845094745e-09
0.4218,6.28318530717959,6.28318530712482,3.80878369669071e-09,-2.6485026085917e-07,-2.64850260859167e-07,0,6.28318530724594,6.28318530709951,6.28318530713042,-1.44789234177774e-08,5.71625372991235e-09,2.71401153253576e-09
0.4219,6.28318530717959,6.2831853071252,3.78248144477283e-09,-2.63022519178779e-07,-2.63022519178777e-07,0,6.28318530724642,6.28318530710019,6.28318530713103,-1.45910374627774e-08,5.65004003434616e-09,2.63516802956388e-09
0.422,6.28318530717959,6.28318530712558,3.75636072561302e-09,-2.6120719159806e-07,-2.6120719159806e-07,0,6.28318530724688,6.28318530710086,6.28318530713164,-1.46978778506084e-08,5.58343569750819e-09,2.55689670062184e-09
0.4221,6.28318530717959,6.28318530712595,3.73042031652134e-09,-2.59404090916808e-07,-2.59404090916804e-07,0,6.28318530724732,6.28318530710154,6.28318530713224,-1.47992492606345e-08,5.51663604003432e-09,2.47919632301972e-09
0.4222,6.28318530717959,6.28318530712632,3.70465901324557e-09,-2.5761303275771e-07,-2.57613032757709e-07,0,6.28318530724773,6.28318530710221,6.28318530713284,-1.48953470134916e-08,5.44964106192457e-09,2.40206569250527e-09
0.4223,6.28318530717959,6.28318530712669,3.67907562969319e-09,-2.55833835523817e-07,-2.55833835523819e-07,0,6.28318530724812,6.28318530710288,6.28318530713344,-1.49861711091798e-08,5.38245076317894e-09,2.325503622986e-09
0.4224,6.28318530717959,6.28318530712705,3.65366899765753e-09,-2.54066320356595e-07,-2.54066320356596e-07,0,6.28318530724849,6.28318530710355,6.28318530713403,-1.50717215476989e-08,5.31506514379741e-09,2.24950894625522e-09
0.4225,6.28318530717959,6.28318530712742,3.62843796654807e-09,-2.52310311094624e-07,-2.52310311094624e-07,0,6.28318530724883,6.28318530710422,6.28318530713461,-1.51519983290491e-08,5.24767952441588e-09,2.17427583235831e-09
0.4226,6.28318530717959,6.28318530712778,3.60338089820492e-09,-2.50570683431451e-07,-2.50570683431452e-07,0,6.28318530724915,6.28318530710489,6.28318530713519,-1.52271967738662e-08,5.18009858439847e-09,2.09980264313538e-09
0.4227,6.28318530717959,6.28318530712813,3.57849668409093e-09,-2.48842141139877e-07,-2.48842141139878e-07,0,6.28318530724944,6.28318530710555,6.28318530713577,-1.52971215615142e-08,5.11232232374516e-09,2.02589294941338e-09
0.4228,6.28318530717959,6.28318530712849,3.55378423238529e-09,-2.47124517056435e-07,-2.47124517056437e-07,0,6.28318530724971,6.28318530710621,6.28318530713634,-1.53619680126292e-08,5.04435074245597e-09,1.9525456593715e-09
0.4229,6.28318530717959,6.28318530712884,3.52924246773145e-09,-2.45417646538426e-07,-2.45417646538428e-07,0,6.28318530724996,6.28318530710687,6.28318530713691,-1.5421931447847e-08,4.97618384053089e-09,1.87995501828909e-09
0.423,6.28318530717959,6.28318530712919,3.50487033098886e-09,-2.43721367425905e-07,-2.43721367425905e-07,0,6.28318530725019,6.28318530710753,6.28318530713747,-1.54768165465316e-08,4.90801693860581e-09,1.8081199670256e-09
0.4231,6.28318530717959,6.28318530712954,3.48066627406858e-09,-2.42040569202749e-07,-2.42040569202748e-07,0,6.2831853072504,6.28318530710819,6.28318530713803,-1.55268186293191e-08,4.83985003668073e-09,1.73703895749209e-09
0.4232,6.28318530717959,6.28318530712989,3.45662927714617e-09,-2.40369969224135e-07,-2.40369969224134e-07,0,6.28318530725058,6.28318530710884,6.28318530713858,-1.55719376962093e-08,4.77148781411976e-09,1.66651564922822e-09
