t,q,qdot,q_ref,qdot_ref,qddot_ref,error,tau_cmd,tau_ext,current,heat_power
0,0,0,0,0,0,0,0,0,0,0
0.0009375,8.6205e-12,3.8856e-08,1.0292e-09,3.2928e-06,0.0070214,1.0206e-09,1.2406e-06,0,1.5507e-05,2.8857e-10
0.001875,1.4497e-10,3.0839e-07,8.2282e-09,1.3159e-05,0.014023,8.0832e-09,4.9155e-06,0,6.1444e-05,4.5304e-09
0.0028125,7.3008e-10,1.033e-06,2.7751e-08,2.958e-05,0.021005,2.702e-08,1.0956e-05,0,0.00013695,2.2506e-08
0.00375,2.2921e-09,2.4301e-06,6.5733e-08,5.2537e-05,0.027967,6.3441e-08,1.9294e-05,0,0.00024118,6.9801e-08
0.0046875,5.5621e-09,4.7108e-06,1.2829e-07,8.2012e-05,0.034909,1.2273e-07,2.9865e-05,0,0.00037332,1.6724e-07
0.005625,1.1465e-08,8.0793e-06,2.2154e-07,0.00011799,0.041832,2.1007e-07,4.2605e-05,0,0.00053256,3.4034e-07
0.0065625,2.1114e-08,1.2734e-05,3.5154e-07,0.00016044,0.048735,3.3043e-07,5.745e-05,0,0.00071813,6.1885e-07
0.0075,3.5803e-08,1.8866e-05,5.2438e-07,0.00020936,0.055619,4.8858e-07,7.4341e-05,0,0.00092927,1.0362e-06
0.0085186,5.92e-08,2.7421e-05,7.6777e-07,0.00026981,0.063075,7.0857e-07,9.4941e-05,0,0.0011868,1.6901e-06
0.0095371,9.2409e-08,3.8171e-05,1.0766e-06,0.00033784,0.070508,9.8417e-07,0.00011781,0,0.0014726,2.6024e-06
0.010556,1.3778e-07,5.1338e-05,1.4585e-06,0.00041343,0.077918,1.3208e-06,0.00014288,0,0.001786,3.8277e-06
0.011574,1.9788e-07,6.7138e-05,1.9213e-06,0.00049656,0.085305,1.7235e-06,0.00017007,0,0.0021259,5.4235e-06
0.012593,2.7551e-07,8.5778e-05,2.4726e-06,0.0005872,0.092669,2.1971e-06,0.00019933,0,0.0024916,7.4498e-06
0.013611,3.7366e-07,0.00010746,3.1201e-06,0.00068533,0.10001,2.7464e-06,0.00023058,0,0.0028822,9.9685e-06
0.01463,4.9552e-07,0.00013237,3.8713e-06,0.00079092,0.10733,3.3757e-06,0.00026375,0,0.0032969,1.3043e-05
0.015648,6.4448e-07,0.00016071,4.7338e-06,0.00090396,0.11462,4.0893e-06,0.00029879,0,0.0037349,1.6739e-05
0.016558,8.0325e-07,0.00018904,5.6039e-06,0.0010111,0.12111,4.8007e-06,0.0003316,0,0.0041449,2.0617e-05
0.017467,9.8913e-07,0.00022036,6.5742e-06,0.0011242,0.12759,5.5851e-06,0.00036579,0,0.0045724,2.5089e-05
0.018376,1.2049e-06,0.00025479,7.6499e-06,0.0012431,0.13404,6.445e-06,0.00040135,0,0.0050168,3.0202e-05
0.019285,1.4534e-06,0.00029245,8.8364e-06,0.0013679,0.14048,7.383e-06,0.00043821,0,0.0054776,3.6006e-05
0.020129,1.7161e-06,0.0003304,1.0042e-05,0.001489,0.14644,8.3258e-06,0.00047358,0,0.0059197,4.2052e-05
0.020973,2.012e-06,0.00037131,1.1352e-05,0.0016151,0.15239,9.3396e-06,0.00051001,0,0.0063752,4.8771e-05
0.021817,2.3438e-06,0.00041527,1.277e-05,0.0017463,0.15831,1.0426e-05,0.00054748,0,0.0068436,5.6201e-05
0.022662,2.714e-06,0.00046236,1.4301e-05,0.0018824,0.16423,1.1587e-05,0.00058596,0,0.0073245,6.4379e-05
0.023468,3.1058e-06,0.00051032,1.5872e-05,0.002017,0.16986,1.2767e-05,0.00062362,0,0.0077953,7.292e-05
0.024274,3.5375e-06,0.00056127,1.7554e-05,0.0021562,0.17548,1.4016e-05,0.00066215,0,0.0082769,8.2208e-05
0.02508,4.0114e-06,0.00061528,1.935e-05,0.0022999,0.18108,1.5338e-05,0.00070152,0,0.008769,9.2274e-05
0.025886,4.5302e-06,0.0006724,2.1263e-05,0.0024481,0.18667,1.6733e-05,0.00074171,0,0.0092714,0.00010315
0.026665,5.077e-06,0.00073068,2.3229e-05,0.0025958,0.19206,1.8152e-05,0.00078135,0,0.0097669,0.00011447
0.027445,5.6704e-06,0.00079198,2.5312e-05,0.0027476,0.19744,1.9641e-05,0.00082171,0,0.010271,0.0001266
0.028225,6.3128e-06,0.00085636,2.7515e-05,0.0029037,0.20281,2.1202e-05,0.00086279,0,0.010785,0.00013957
0.029004,7.0066e-06,0.00092387,2.9841e-05,0.0030639,0.20816,2.2834e-05,0.00090454,0,0.011307,0.00015341
0.029764,7.7344e-06,0.0009927,3.2229e-05,0.003224,0.21336,2.4495e-05,0.00094588,0,0.011823,0.00016775
0.030524,8.5156e-06,0.0010646,3.474e-05,0.0033881,0.21855,2.6225e-05,0.00098782,0,0.012348,0.00018296
0.031284,9.3527e-06,0.0011396,3.7378e-05,0.0035561,0.22373,2.8025e-05,0.0010304,0,0.01288,0.00019906
0.032043,1.0248e-05,0.0012177,4.0144e-05,0.003728,0.2289,2.9896e-05,0.0010735,0,0.013419,0.00021608
0.032787,1.1183e-05,0.0012972,4.2981e-05,0.0039001,0.23394,3.1798e-05,0.0011163,0,0.013954,0.00023364
0.033531,1.2178e-05,0.0013799,4.5946e-05,0.004076,0.23897,3.3768e-05,0.0011596,0,0.014495,0.00025212
0.034274,1.3236e-05,0.0014656,4.9044e-05,0.0042556,0.24399,3.5808e-05,0.0012034,0,0.015043,0.00027154
0.035018,1.4359e-05,0.0015545,5.2277e-05,0.0044389,0.249,3.7918e-05,0.0012477,0,0.015597,0.00029191
0.035749,1.5528e-05,0.0016449,5.5587e-05,0.0046226,0.25391,4.0059e-05,0.0012917,0,0.016147,0.00031286
0.036479,1.6763e-05,0.0017385,5.9032e-05,0.0048099,0.25881,4.2269e-05,0.0013362,0,0.016703,0.00033477
0.03721,1.8068e-05,0.0018351,6.2615e-05,0.0050007,0.26369,4.4547e-05,0.0013811,0,0.017264,0.00035766
0.03794,1.9445e-05,0.0019349,6.6339e-05,0.0051951,0.26856,4.6894e-05,0.0014265,0,0.017831,0.00038153
0.03866,2.0873e-05,0.0020363,7.0147e-05,0.0053901,0.27335,4.9273e-05,0.0014715,0,0.018394,0.00040601
0.039379,2.2376e-05,0.0021408,7.4095e-05,0.0055884,0.27813,5.172e-05,0.001517,0,0.018962,0.00043148
0.040098,2.3954e-05,0.0022484,7.8188e-05,0.0057902,0.28289,5.4234e-05,0.0015628,0,0.019535,0.00045796
0.040818,2.5611e-05,0.0023592,8.2427e-05,0.0059954,0.28765,5.6816e-05,0.001609,0,0.020113,0.00048544
0.041528,2.7325e-05,0.0024716,8.6755e-05,0.0062013,0.29232,5.943e-05,0.001655,0,0.020687,0.00051357
0.042237,2.9121e-05,0.0025871,9.1231e-05,0.0064104,0.29699,6.211e-05,0.0017013,0,0.021266,0.0005427
0.042947,3.0999e-05,0.0027057,9.5856e-05,0.0066228,0.30165,6.4857e-05,0.0017479,0,0.021849,0.00057286
0.043657,3.2962e-05,0.0028275,0.00010063,0.0068386,0.3063,6.7671e-05,0.0017949,0,0.022436,0.00060405
0.044358,3.4988e-05,0.002951,0.0001055,0.007055,0.31088,7.0516e-05,0.0018416,0,0.02302,0.0006359
0.04506,3.7102e-05,0.0030776,0.00011053,0.0072747,0.31545,7.3427e-05,0.0018886,0,0.023608,0.00066878
0.045761,3.9306e-05,0.0032073,0.00011571,0.0074975,0.32001,7.6404e-05,0.0019359,0,0.024199,0.0007027
0.046462,4.1602e-05,0.0033402,0.00012105,0.0077236,0.32456,7.9445e-05,0.0019835,0,0.024793,0.00073766
0.047156,4.3966e-05,0.0034747,0.00012649,0.0079503,0.32905,8.2519e-05,0.0020308,0,0.025385,0.00077329
0.04785,4.6425e-05,0.0036124,0.00013208,0.0081802,0.33353,8.5657e-05,0.0020784,0,0.02598,0.00080997
0.048544,4.8981e-05,0.0037531,0.00013784,0.0084132,0.338,8.8859e-05,0.0021263,0,0.026578,0.00084769
0.049238,5.1635e-05,0.003897,0.00014376,0.0086493,0.34246,9.2125e-05,0.0021744,0,0.02718,0.00088648
0.049925,5.4363e-05,0.0040427,0.00014979,0.0088862,0.34687,9.5422e-05,0.0022222,0,0.027778,0.00092594
0.050613,5.7193e-05,0.0041914,0.00015598,0.0091261,0.35126,9.8783e-05,0.0022703,0,0.028379,0.00096645
0.0513,6.0125e-05,0.0043432,0.00016233,0.0093691,0.35565,0.00010221,0.0023186,0,0.028983,0.001008
0.051987,6.3164e-05,0.0044982,0.00016885,0.009615,0.36003,0.00010569,0.0023672,0,0.029589,0.0010506
0.052669,6.6281e-05,0.0046549,0.00017549,0.0098618,0.36436,0.00010921,0.0024155,0,0.030193,0.001094
0.05335,6.9507e-05,0.0048146,0.00018229,0.010111,0.36867,0.00011279,0.0024639,0,0.030799,0.0011383
0.054031,7.2843e-05,0.0049775,0.00018927,0.010364,0.37298,0.00011643,0.0025126,0,0.031408,0.0011837
0.054713,7.629e-05,0.0051435,0.00019642,0.01062,0.37728,0.00012013,0.0025615,0,0.032019,0.0012302
0.055389,7.9824e-05,0.0053112,0.00020368,0.010876,0.38154,0.00012386,0.0026101,0,0.032627,0.0012774
0.056064,8.3471e-05,0.005482,0.00021112,0.011135,0.38578,0.00012765,0.0026589,0,0.033237,0.0013256
0.05674,8.7235e-05,0.0056558,0.00021873,0.011398,0.39002,0.0001315,0.0027079,0,0.033849,0.0013749
0.057416,9.1117e-05,0.0058327,0.00022653,0.011663,0.39424,0.00013541,0.002757,0,0.034463,0.0014252
0.058087,9.509e-05,0.0060114,0.00023444,0.011929,0.39843,0.00013935,0.002806,0,0.035075,0.0014763
0.058758,9.9185e-05,0.0061931,0.00024254,0.012197,0.40261,0.00014335,0.002855,0,0.035688,0.0015283
0.059429,0.0001034,0.0063779,0.00025081,0.012469,0.40677,0.00014741,0.0029042,0,0.036303,0.0015815
0.0601,0.00010774,0.0065657,0.00025927,0.012743,0.41093,0.00015153,0.0029536,0,0.036919,0.0016357
0.060767,0.00011218,0.0067553,0.00026785,0.013018,0.41505,0.00015567,0.0030027,0,0.037533,0.0016905
0.061433,0.00011675,0.0069479,0.00027662,0.013296,0.41916,0.00015987,0.0030519,0,0.038149,0.0017464
0.062099,0.00012144,0.0071436,0.00028558,0.013577,0.42326,0.00016413,0.0031013,0,0.038766,0.0018034
0.062766,0.00012627,0.0073423,0.00029472,0.013861,0.42735,0.00016845,0.0031508,0,0.039384,0.0018614
0.063428,0.0001312,0.0075427,0.00030399,0.014145,0.43141,0.00017279,0.0032,0,0.04,0.00192
0.06409,0.00013626,0.0077461,0.00031345,0.014432,0.43545,0.00017719,0.0032494,0,0.040617,0.0019797
0.064753,0.00014146,0.0079526,0.00032311,0.014722,0.43949,0.00018165,0.0032989,0,0.041236,0.0020405
0.065415,0.0001468,0.008162,0.00033295,0.015014,0.44352,0.00018616,0.0033484,0,0.041855,0.0021022
0.066073,0.00015224,0.0083732,0.00034294,0.015307,0.44752,0.0001907,0.0033978,0,0.042472,0.0021647
0.066732,0.00015782,0.0085874,0.00035311,0.015603,0.4515,0.00019529,0.0034472,0,0.043091,0.0022282
0.06739,0.00016355,0.0088045,0.00036348,0.015902,0.45548,0.00019994,0.0034968,0,0.04371,0.0022926
0.068048,0.00016942,0.0090246,0.00037405,0.016203,0.45945,0.00020463,0.0035464,0,0.04433,0.0023581
0.068703,0.0001754,0.0092465,0.00038476,0.016505,0.46339,0.00020936,0.0035958,0,0.044947,0.0024243
0.069358,0.00018153,0.0094713,0.00039567,0.01681,0.46732,0.00021414,0.0036453,0,0.045566,0.0024915
0.070013,0.0001878,0.0096991,0.00040677,0.017117,0.47124,0.00021897,0.0036948,0,0.046185,0.0025597
0.070668,0.00019423,0.0099298,0.00041808,0.017427,0.47515,0.00022386,0.0037444,0,0.046805,0.0026289
0.071319,0.00020077,0.010162,0.00042954,0.017738,0.47903,0.00022876,0.0037938,0,0.047423,0.0026987
0.07197,0.00020747,0.010398,0.00044119,0.018051,0.4829,0.00023373,0.0038433,0,0.048041,0.0027695
0.072622,0.00021432,0.010636,0.00045306,0.018367,0.48677,0.00023874,0.0038928,0,0.04866,0.0028414
0.073273,0.00022133,0.010877,0.00046513,0.018685,0.49062,0.0002438,0.0039424,0,0.04928,0.0029142
0.073933,0.00022858,0.011124,0.00047755,0.01901,0.49452,0.00024897,0.0039926,0,0.049907,0.0029889
0.074592,0.000236,0.011374,0.00049019,0.019338,0.4984,0.0002542,0.0040429,0,0.050536,0.0030646
0.075251,0.00024358,0.011627,0.00050305,0.019667,0.50228,0.00025947,0.0040932,0,0.051164,0.0031414
0.075911,0.00025133,0.011883,0.00051613,0.02,0.50614,0.0002648,0.0041435,0,0.051794,0.0032191
0.076579,0.00025935,0.012146,0.0005296,0.020339,0.51005,0.00027025,0.0041945,0,0.052432,0.0032989
0.077246,0.00026756,0.012411,0.0005433,0.020681,0.51395,0.00027574,0.0042456,0,0.05307,0.0033797
0.077914,0.00027593,0.01268,0.00055723,0.021026,0.51784,0.00028129,0.0042967,0,0.053709,0.0034616
0.078582,0.0002845,0.012951,0.00057139,0.021373,0.52172,0.00028689,0.0043478,0,0.054348,0.0035444
0.079259,0.00029335,0.013229,0.00058597,0.021727,0.52564,0.00029262,0.0043996,0,0.054995,0.0036294
0.079935,0.0003024,0.013511,0.00060079,0.022084,0.52955,0.00029839,0.0044515,0,0.055643,0.0037154
0.080612,0.00031163,0.013795,0.00061585,0.022444,0.53345,0.00030422,0.0045033,0,0.056292,0.0038025
0.081289,0.00032106,0.014083,0.00063116,0.022806,0.53734,0.00031009,0.0045552,0,0.05694,0.0038906
0.081974,0.00033081,0.014377,0.00064691,0.023175,0.54127,0.0003161,0.0046077,0,0.057597,0.0039809
0.082659,0.00034076,0.014675,0.00066291,0.023548,0.54519,0.00032215,0.0046603,0,0.058254,0.0040722
0.083344,0.00035091,0.014975,0.00067917,0.023922,0.5491,0.00032825,0.0047129,0,0.058911,0.0041646
0.084029,0.00036128,0.015279,0.00069568,0.0243,0.55301,0.00033441,0.0047654,0,0.059568,0.004258
0.084722,0.00037198,0.01559,0.00071266,0.024685,0.55694,0.00034069,0.0048186,0,0.060233,0.0043536
0.085415,0.0003829,0.015904,0.00072991,0.025072,0.56087,0.00034702,0.0048719,0,0.060898,0.0044503
0.086109,0.00039404,0.016222,0.00074743,0.025462,0.56479,0.0003534,0.0049251,0,0.061564,0.0045481
0.086802,0.00040539,0.016542,0.00076523,0.025855,0.5687,0.00035983,0.0049783,0,0.062229,0.0046469
0.087504,0.00041712,0.01687,0.00078351,0.026256,0.57265,0.00036639,0.0050322,0,0.062902,0.004748
0.088205,0.00042907,0.017201,0.00080207,0.026659,0.57659,0.000373,0.005086,0,0.063575,0.0048502
0.088907,0.00044126,0.017536,0.00082092,0.027065,0.58051,0.00037966,0.0051399,0,0.064248,0.0049534
0.089609,0.00045368,0.017873,0.00084005,0.027474,0.58443,0.00038638,0.0051937,0,0.064921,0.0050577
0.090319,0.00046649,0.018218,0.00085971,0.02789,0.58838,0.00039322,0.0052481,0,0.065602,0.0051643
0.091029,0.00047954,0.018567,0.00087965,0.028309,0.59232,0.00040011,0.0053026,0,0.066282,0.005272
0.091738,0.00049285,0.018918,0.0008999,0.028731,0.59625,0.00040705,0.005357,0,0.066962,0.0053807
0.092448,0.0005064,0.019273,0.00092044,0.029156,0.60017,0.00041404,0.0054114,0,0.067642,0.0054906
0.093166,0.00052037,0.019636,0.00094153,0.029588,0.60413,0.00042116,0.0054664,0,0.06833,0.0056027
0.093884,0.0005346,0.020002,0.00096293,0.030023,0.60807,0.00042833,0.0055213,0,0.069017,0.005716
0.094602,0.0005491,0.020371,0.00098465,0.030461,0.61201,0.00043555,0.0055763,0,0.069704,0.0058303
0.09532,0.00056386,0.020744,0.0010067,0.030902,0.61593,0.00044282,0.0056312,0,0.07039,0.0059457
0.096046,0.00057905,0.021125,0.0010293,0.031351,0.61989,0.00045022,0.0056867,0,0.071084,0.0060635
0.096772,0.00059453,0.021509,0.0010522,0.031802,0.62384,0.00045767,0.0057422,0,0.071777,0.0061823
0.097498,0.00061029,0.021896,0.0010755,0.032256,0.62777,0.00046516,0.0057976,0,0.07247,0.0063023
0.098224,0.00062633,0.022287,0.001099,0.032714,0.6317,0.00047271,0.005853,0,0.073162,0.0064233
0.098958,0.00064283,0.022685,0.0011232,0.033179,0.63565,0.00048039,0.005909,0,0.073862,0.0065467
0.099692,0.00065963,0.023088,0.0011477,0.033647,0.6396,0.00048811,0.0059649,0,0.074561,0.0066712
0.10043,0.00067672,0.023493,0.0011726,0.034118,0.64353,0.00049589,0.0060208,0,0.07526,0.0067968
0.10116,0.00069411,0.023902,0.0011978,0.034591,0.64746,0.00050371,0.0060766,0,0.075957,0.0069234
0.1019,0.000712,0.02432,0.0012237,0.035073,0.65141,0.00051166,0.006133,0,0.076662,0.0070525
0.10264,0.00073019,0.02474,0.0012499,0.035558,0.65536,0.00051966,0.0061893,0,0.077367,0.0071827
0.10339,0.0007487,0.025164,0.0012764,0.036045,0.65929,0.00052771,0.0062456,0,0.07807,0.0073139
0.10413,0.00076753,0.025592,0.0013033,0.036536,0.66321,0.0005358,0.0063018,0,0.078773,0.0074462
0.10488,0.00078688,0.026028,0.0013309,0.037034,0.66716,0.00054403,0.0063586,0,0.079483,0.007581
0.10563,0.00080655,0.026467,0.0013589,0.037536,0.6711,0.0005523,0.0064153,0,0.080192,0.0077168
0.10638,0.00082656,0.02691,0.0013872,0.038041,0.67503,0.00056062,0.006472,0,0.0809,0.0078538
0.10713,0.00084689,0.027357,0.0014159,0.038548,0.67895,0.00056899,0.0065286,0,0.081607,0.0079917
0.10788,0.00086778,0.027812,0.0014453,0.039064,0.68289,0.00057749,0.0065857,0,0.082321,0.0081322
0.10864,0.00088902,0.02827,0.001475,0.039582,0.68683,0.00058603,0.0066428,0,0.083035,0.0082737
0.1094,0.0009106,0.028732,0.0015052,0.040104,0.69075,0.00059462,0.0066998,0,0.083747,0.0084163
0.11015,0.00093253,0.029198,0.0015358,0.040628,0.69466,0.00060325,0.0067567,0,0.084459,0.0085599
0.11092,0.00095504,0.029672,0.0015671,0.041161,0.6986,0.00061202,0.0068141,0,0.085176,0.008706
0.11168,0.00097792,0.030149,0.0015988,0.041697,0.70253,0.00062083,0.0068715,0,0.085893,0.0088532
0.11245,0.0010012,0.030631,0.0016308,0.042236,0.70645,0.00062968,0.0069288,0,0.08661,0.0090015
0.11321,0.0010248,0.031115,0.0016634,0.042778,0.71035,0.00063858,0.006986,0,0.087325,0.0091507
0.11399,0.001049,0.031609,0.0016966,0.043328,0.71428,0.00064761,0.0070437,0,0.088046,0.0093025
0.11476,0.0010736,0.032106,0.0017303,0.043881,0.7182,0.00065668,0.0071013,0,0.088767,0.0094554
0.11553,0.0010986,0.032607,0.0017644,0.044437,0.72211,0.0006658,0.0071589,0,0.089486,0.0096093
0.1163,0.001124,0.033111,0.0017989,0.044996,0.726,0.00067496,0.0072164,0,0.090204,0.0097642
0.11708,0.00115,0.033624,0.0018342,0.045564,0.72992,0.00068425,0.0072743,0,0.090929,0.0099217
0.11786,0.0011764,0.034141,0.00187,0.046135,0.73383,0.00069358,0.0073322,0,0.091652,0.01008
0.11864,0.0012032,0.034661,0.0019062,0.046709,0.73773,0.00070296,0.00739,0,0.092374,0.01024
0.11942,0.0012305,0.035185,0.0019428,0.047285,0.74161,0.00071237,0.0074477,0,0.093096,0.0104
0.12021,0.0012584,0.035718,0.0019803,0.047871,0.74552,0.00072192,0.0075058,0,0.093823,0.010563
0.121,0.0012867,0.036254,0.0020182,0.048459,0.74942,0.0007315,0.0075639,0,0.094549,0.010727
0.12178,0.0013155,0.036794,0.0020566,0.04905,0.7533,0.00074113,0.0076219,0,0.095274,0.010892
0.12257,0.0013446,0.037338,0.0020954,0.049645,0.75717,0.0007508,0.0076798,0,0.095997,0.011059
0.12337,0.0013745,0.037891,0.0021351,0.050248,0.76107,0.00076059,0.0077381,0,0.096727,0.011227
0.12416,0.0014048,0.038447,0.0021753,0.050854,0.76495,0.00077043,0.0077964,0,0.097455,0.011397
0.12495,0.0014356,0.039007,0.0022159,0.051463,0.76882,0.00078031,0.0078545,0,0.098182,0.011568
0.12575,0.0014668,0.039571,0.002257,0.052076,0.77268,0.00079022,0.0079126,0,0.098907,0.011739
0.12655,0.0014988,0.040144,0.002299,0.052697,0.77656,0.00080026,0.0079711,0,0.099639,0.011913
0.12735,0.0015312,0.04072,0.0023415,0.053321,0.78043,0.00081035,0.0080295,0,0.10037,0.012089
0.12815,0.001564,0.041301,0.0023845,0.053948,0.78428,0.00082046,0.0080878,0,0.1011,0.012265
0.12896,0.0015974,0.041885,0.002428,0.054578,0.78812,0.00083062,0.008146,0,0.10182,0.012442
0.12976,0.0016315,0.042478,0.0024724,0.055217,0.79199,0.0008409,0.0082046,0,0.10256,0.012622
0.13057,0.0016661,0.043074,0.0025173,0.055859,0.79584,0.00085123,0.0082631,0,0.10329,0.012802
0.13138,0.0017012,0.043675,0.0025627,0.056504,0.79968,0.00086158,0.0083215,0,0.10402,0.012984
0.13219,0.0017367,0.044279,0.0026087,0.057152,0.8035,0.00087198,0.0083799,0,0.10475,0.013167
0.13301,0.0017731,0.044892,0.0026556,0.057809,0.80735,0.0008825,0.0084386,0,0.10548,0.013352
0.13382,0.00181,0.045509,0.002703,0.05847,0.81118,0.00089305,0.0084972,0,0.10621,0.013538
0.13464,0.0018473,0.04613,0.002751,0.059133,0.815,0.00090364,0.0085557,0,0.10695,0.013725
0.13545,0.0018852,0.046754,0.0027995,0.059799,0.81881,0.00091426,0.0086141,0,0.10768,0.013913
0.13628,0.001924,0.047388,0.002849,0.060474,0.82263,0.00092501,0.0086729,0,0.10841,0.014104
0.1371,0.0019632,0.048026,0.002899,0.061153,0.82645,0.0009358,0.0087316,0,0.10914,0.014295
0.13792,0.002003,0.048667,0.0029496,0.061834,0.83025,0.00094661,0.0087901,0,0.10988,0.014487
0.13874,0.0020433,0.049312,0.0030007,0.062519,0.83403,0.00095746,0.0088486,0,0.11061,0.014681
0.13957,0.0020845,0.049966,0.0030529,0.063212,0.83784,0.00096843,0.0089074,0,0.11134,0.014877
0.1404,0.0021262,0.050624,0.0031056,0.063909,0.84163,0.00097944,0.0089661,0,0.11208,0.015073
0.14123,0.0021685,0.051285,0.0031589,0.064609,0.84541,0.00099048,0.0090248,0,0.11281,0.015271
0.14206,0.0022113,0.051951,0.0032128,0.065312,0.84917,0.0010015,0.0090833,0,0.11354,0.01547
0.1429,0.002255,0.052626,0.0032677,0.066023,0.85296,0.0010127,0.0091421,0,0.11428,0.015671
0.14373,0.0022993,0.053304,0.0033233,0.066738,0.85673,0.001024,0.0092009,0,0.11501,0.015873
0.14457,0.0023442,0.053986,0.0033794,0.067457,0.86048,0.0010352,0.0092595,0,0.11574,0.016076
0.14541,0.0023896,0.054672,0.0034361,0.068178,0.86422,0.0010465,0.009318,0,0.11648,0.01628
0.14625,0.002436,0.055368,0.0034939,0.068908,0.86798,0.0010579,0.0093769,0,0.11721,0.016486
0.14709,0.002483,0.056067,0.0035523,0.069641,0.87173,0.0010693,0.0094356,0,0.11795,0.016693
0.14794,0.0025305,0.05677,0.0036113,0.070378,0.87546,0.0010808,0.0094943,0,0.11868,0.016901
0.14878,0.0025787,0.057476,0.003671,0.071118,0.87918,0.0010923,0.0095528,0,0.11941,0.01711
0.14963,0.0026279,0.058192,0.0037317,0.071866,0.88291,0.0011039,0.0096116,0,0.12015,0.017322
0.15048,0.0026776,0.058912,0.0037931,0.072618,0.88663,0.0011155,0.0096704,0,0.12088,0.017534
0.15133,0.002728,0.059636,0.0038551,0.073373,0.89034,0.0011272,0.009729,0,0.12161,0.017747
0.15218,0.002779,0.060363,0.0039178,0.074131,0.89403,0.0011389,0.0097875,0,0.12234,0.017961
0.15304,0.002831,0.0611,0.0039816,0.074899,0.89773,0.0011507,0.0098463,0,0.12308,0.018178
0.15389,0.0028836,0.06184,0.0040461,0.075669,0.90143,0.0011625,0.009905,0,0.12381,0.018395
0.15475,0.0029369,0.062584,0.0041112,0.076442,0.90511,0.0011743,0.0099635,0,0.12454,0.018614
0.1556,0.0029908,0.063332,0.004177,0.077219,0.90877,0.0011862,0.010022,0,0.12527,0.018833
0.15647,0.0030458,0.064089,0.004244,0.078005,0.91245,0.0011982,0.010081,0,0.12601,0.019054
0.15733,0.0031014,0.064851,0.0043116,0.078794,0.91611,0.0012102,0.010139,0,0.12674,0.019276
0.15819,0.0031577,0.065615,0.00438,0.079586,0.91976,0.0012223,0.010198,0,0.12747,0.0195
0.15906,0.0032146,0.066384,0.004449,0.080381,0.9234,0.0012343,0.010256,0,0.1282,0.019723
0.15993,0.0032727,0.067162,0.0045192,0.081185,0.92705,0.0012465,0.010315,0,0.12894,0.01995
0.16079,0.0033314,0.067944,0.0045901,0.081993,0.93068,0.0012587,0.010374,0,0.12967,0.020177
0.16166,0.0033908,0.068729,0.0046618,0.082804,0.9343,0.001271,0.010432,0,0.1304,0.020405
0.16253,0.0034509,0.069519,0.0047341,0.083617,0.93791,0.0012832,0.01049,0,0.13113,0.020634
0.16341,0.0035121,0.070317,0.0048077,0.08444,0.94153,0.0012956,0.010549,0,0.13186,0.020865
0.16429,0.0035741,0.07112,0.004882,0.085266,0.94513,0.0013079,0.010607,0,0.13259,0.021097
0.16516,0.0036367,0.071926,0.004957,0.086096,0.94872,0.0013203,0.010666,0,0.13332,0.02133
0.16604,0.0037001,0.072736,0.0050328,0.086928,0.9523,0.0013328,0.010724,0,0.13405,0.021563
0.16692,0.0037646,0.073555,0.0051098,0.08777,0.95588,0.0013453,0.010782,0,0.13478,0.021799
0.1678,0.0038298,0.074379,0.0051876,0.088614,0.95946,0.0013578,0.010841,0,0.13551,0.022036
0.16868,0.0038958,0.075205,0.0052662,0.089462,0.96301,0.0013704,0.010899,0,0.13624,0.022273
0.16956,0.0039625,0.076036,0.0053455,0.090313,0.96656,0.001383,0.010957,0,0.13697,0.022511
0.17045,0.0040304,0.076876,0.0054261,0.091173,0.97011,0.0013957,0.011016,0,0.1377,0.022752
0.17134,0.0040991,0.07772,0.0055074,0.092037,0.97365,0.0014084,0.011074,0,0.13842,0.022993
0.17223,0.0041685,0.078567,0.0055896,0.092903,0.97717,0.0014211,0.011132,0,0.13915,0.023235
0.17312,0.0042386,0.079418,0.0056725,0.093773,0.98068,0.0014338,0.01119,0,0.13988,0.023478
0.17401,0.0043101,0.080279,0.0057568,0.094651,0.9842,0.0014467,0.011248,0,0.1406,0.023723
0.17491,0.0043823,0.081143,0.0058418,0.095533,0.9877,0.0014596,0.011306,0,0.14133,0.023969
0.1758,0.0044552,0.082011,0.0059277,0.096418,0.99119,0.0014724,0.011364,0,0.14205,0.024216
0.1767,0.004529,0.082883,0.0060143,0.097307,0.99467,0.0014853,0.011422,0,0.14278,0.024463
0.1776,0.004604,0.083764,0.0061023,0.098204,0.99815,0.0014983,0.01148,0,0.1435,0.024712
0.1785,0.0046799,0.084649,0.0061912,0.099104,1.0016,0.0015113,0.011538,0,0.14423,0.024963
0.1794,0.0047565,0.085538,0.0062809,0.10001,1.0051,0.0015244,0.011596,0,0.14495,0.025214
0.1803,0.0048339,0.08643,0.0063713,0.10091,1.0085,0.0015374,0.011654,0,0.14567,0.025465
0.1812,0.0049127,0.087331,0.0064632,0.10183,1.012,0.0015505,0.011712,0,0.1464,0.025719
0.18211,0.0049923,0.088237,0.006556,0.10275,1.0154,0.0015637,0.01177,0,0.14712,0.025974
0.18302,0.0050727,0.089146,0.0066496,0.10367,1.0188,0.0015769,0.011827,0,0.14784,0.026229
0.18392,0.0051539,0.090058,0.006744,0.1046,1.0222,0.00159,0.011885,0,0.14856,0.026485
