t,q,qdot,q_ref,qdot_ref,qddot_ref,error,tau_cmd,tau_ext,current,heat_power
0.46927,0.082796,0.47487,0.08798,0.48375,1.4296,0.0051838,0.024106,0,0.30133,0.10896
0.47051,0.083387,0.47669,0.088582,0.48552,1.4289,0.0051948,0.024136,0,0.3017,0.10922
0.47176,0.08398,0.4785,0.089186,0.4873,1.4282,0.0052057,0.024165,0,0.30206,0.10949
0.473,0.084575,0.48031,0.089792,0.48907,1.4274,0.0052166,0.024194,0,0.30242,0.10975
0.47424,0.085173,0.48212,0.090401,0.49084,1.4266,0.0052275,0.024222,0,0.30278,0.11001
0.47549,0.085775,0.48394,0.091014,0.49262,1.4258,0.0052383,0.024251,0,0.30313,0.11027
0.47673,0.08638,0.48576,0.091629,0.4944,1.425,0.0052491,0.024279,0,0.30349,0.11052
0.47798,0.086986,0.48757,0.092246,0.49617,1.4241,0.0052599,0.024307,0,0.30384,0.11078
0.47923,0.087595,0.48939,0.092866,0.49795,1.4233,0.0052706,0.024335,0,0.30419,0.11104
0.48048,0.088209,0.49121,0.09349,0.49973,1.4224,0.0052812,0.024363,0,0.30453,0.11129
0.48173,0.088825,0.49303,0.094117,0.50151,1.4215,0.0052919,0.02439,0,0.30488,0.11154
0.48298,0.089443,0.49484,0.094746,0.50329,1.4206,0.0053025,0.024418,0,0.30522,0.11179
0.48423,0.090064,0.49666,0.095377,0.50506,1.4196,0.005313,0.024445,0,0.30556,0.11204
0.48549,0.090689,0.49848,0.096013,0.50685,1.4187,0.0053235,0.024472,0,0.3059,0.11229
0.48675,0.091317,0.50031,0.096651,0.50863,1.4177,0.005334,0.024499,0,0.30623,0.11254
0.488,0.091946,0.50213,0.097291,0.51041,1.4167,0.0053445,0.024525,0,0.30657,0.11278
0.48926,0.092578,0.50395,0.097933,0.51219,1.4157,0.0053548,0.024552,0,0.3069,0.11302
0.49052,0.093215,0.50577,0.098581,0.51397,1.4146,0.0053652,0.024578,0,0.30723,0.11327
0.49178,0.093854,0.50759,0.09923,0.51576,1.4136,0.0053755,0.024604,0,0.30755,0.11351
0.49304,0.094496,0.50942,0.099882,0.51754,1.4125,0.0053858,0.02463,0,0.30788,0.11375
0.49431,0.09514,0.51124,0.10054,0.51932,1.4114,0.005396,0.024656,0,0.3082,0.11398
0.49557,0.095788,0.51307,0.10119,0.52111,1.4103,0.0054062,0.024681,0,0.30852,0.11422
0.49684,0.096439,0.51489,0.10186,0.52289,1.4092,0.0054164,0.024707,0,0.30884,0.11446
0.49811,0.097093,0.51671,0.10252,0.52468,1.408,0.0054265,0.024732,0,0.30915,0.11469
0.49937,0.097748,0.51854,0.10318,0.52646,1.4068,0.0054366,0.024757,0,0.30946,0.11492
0.50064,0.098409,0.52037,0.10386,0.52825,1.4056,0.0054466,0.024782,0,0.30977,0.11515
0.50191,0.099071,0.52219,0.10453,0.53003,1.4044,0.0054566,0.024806,0,0.31008,0.11538
0.50319,0.099737,0.52402,0.1052,0.53182,1.4032,0.0054666,0.024831,0,0.31038,0.11561
0.50446,0.1004,0.52584,0.10588,0.5336,1.402,0.0054765,0.024855,0,0.31069,0.11583
0.50573,0.10108,0.52767,0.10656,0.53539,1.4007,0.0054863,0.024879,0,0.31099,0.11606
0.50701,0.10175,0.5295,0.10725,0.53718,1.3994,0.0054962,0.024903,0,0.31129,0.11628
0.50829,0.10243,0.53133,0.10793,0.53896,1.3981,0.0055059,0.024927,0,0.31158,0.1165
0.50956,0.10311,0.53315,0.10862,0.54075,1.3968,0.0055157,0.02495,0,0.31187,0.11672
0.51085,0.10379,0.53498,0.10932,0.54254,1.3954,0.0055254,0.024973,0,0.31217,0.11694
0.51213,0.10448,0.53681,0.11001,0.54433,1.3941,0.005535,0.024996,0,0.31245,0.11715
0.51341,0.10517,0.53864,0.11071,0.54611,1.3927,0.0055447,0.025019,0,0.31274,0.11737
0.51469,0.10586,0.54046,0.11141,0.5479,1.3913,0.0055542,0.025042,0,0.31302,0.11758
0.51598,0.10656,0.54229,0.11212,0.54968,1.3899,0.0055637,0.025064,0,0.3133,0.11779
0.51726,0.10726,0.54412,0.11283,0.55147,1.3884,0.0055732,0.025087,0,0.31358,0.118
0.51855,0.10796,0.54595,0.11354,0.55326,1.3869,0.0055827,0.025109,0,0.31386,0.11821
0.51984,0.10866,0.54777,0.11425,0.55504,1.3855,0.005592,0.025131,0,0.31413,0.11841
0.52113,0.10937,0.5496,0.11497,0.55683,1.384,0.0056014,0.025152,0,0.3144,0.11862
0.52242,0.11008,0.55143,0.11569,0.55862,1.3824,0.0056107,0.025174,0,0.31467,0.11882
0.52371,0.11079,0.55326,0.11641,0.5604,1.3809,0.00562,0.025195,0,0.31494,0.11902
0.525,0.11151,0.55508,0.11714,0.56218,1.3793,0.0056292,0.025216,0,0.3152,0.11922
0.5263,0.11223,0.55691,0.11787,0.56397,1.3778,0.0056384,0.025237,0,0.31546,0.11942
0.5276,0.11295,0.55874,0.1186,0.56576,1.3762,0.0056475,0.025258,0,0.31572,0.11962
0.5289,0.11368,0.56056,0.11934,0.56754,1.3746,0.0056566,0.025278,0,0.31598,0.11981
0.53019,0.11441,0.56239,0.12007,0.56932,1.3729,0.0056656,0.025298,0,0.31623,0.12
0.5315,0.11514,0.56422,0.12082,0.57111,1.3713,0.0056746,0.025319,0,0.31648,0.12019
0.5328,0.11588,0.56604,0.12156,0.5729,1.3696,0.0056836,0.025338,0,0.31673,0.12038
0.5341,0.11662,0.56787,0.12231,0.57468,1.3679,0.0056925,0.025358,0,0.31698,0.12057
0.5354,0.11736,0.56969,0.12306,0.57646,1.3662,0.0057013,0.025378,0,0.31722,0.12075
0.53671,0.1181,0.57152,0.12381,0.57824,1.3644,0.0057101,0.025397,0,0.31746,0.12094
0.53802,0.11885,0.57334,0.12457,0.58003,1.3627,0.0057189,0.025416,0,0.3177,0.12112
0.53933,0.1196,0.57517,0.12533,0.58181,1.3609,0.0057276,0.025435,0,0.31793,0.1213
0.54063,0.12036,0.57699,0.12609,0.58359,1.3591,0.0057363,0.025453,0,0.31817,0.12148
0.54195,0.12111,0.57881,0.12686,0.58537,1.3573,0.0057449,0.025472,0,0.3184,0.12165
0.54326,0.12188,0.58063,0.12763,0.58715,1.3555,0.0057535,0.02549,0,0.31863,0.12183
0.54457,0.12264,0.58246,0.1284,0.58893,1.3536,0.005762,0.025508,0,0.31885,0.122
0.54588,0.12341,0.58427,0.12918,0.59071,1.3518,0.0057705,0.025526,0,0.31907,0.12217
0.5472,0.12418,0.5861,0.12996,0.59249,1.3499,0.0057789,0.025544,0,0.31929,0.12234
0.54852,0.12495,0.58792,0.13074,0.59426,1.3479,0.0057873,0.025561,0,0.31951,0.12251
0.54984,0.12573,0.58974,0.13152,0.59604,1.346,0.0057957,0.025578,0,0.31973,0.12267
0.55116,0.12651,0.59155,0.13231,0.59781,1.3441,0.005804,0.025595,0,0.31994,0.12283
0.55248,0.12729,0.59337,0.1331,0.59959,1.3421,0.0058122,0.025612,0,0.32015,0.12299
0.55381,0.12808,0.59519,0.1339,0.60137,1.3401,0.0058204,0.025628,0,0.32035,0.12315
0.55513,0.12887,0.59701,0.13469,0.60314,1.3381,0.0058286,0.025645,0,0.32056,0.12331
0.55645,0.12966,0.59882,0.13549,0.60491,1.3361,0.0058367,0.025661,0,0.32076,0.12346
0.55778,0.13045,0.60064,0.1363,0.60668,1.334,0.0058447,0.025677,0,0.32096,0.12362
0.55911,0.13125,0.60245,0.13711,0.60846,1.332,0.0058527,0.025692,0,0.32115,0.12377
0.56044,0.13206,0.60426,0.13792,0.61023,1.3299,0.0058607,0.025708,0,0.32135,0.12392
0.56177,0.13286,0.60607,0.13873,0.61199,1.3278,0.0058686,0.025723,0,0.32154,0.12406
0.56311,0.13367,0.60789,0.13955,0.61376,1.3256,0.0058765,0.025738,0,0.32173,0.12421
0.56444,0.13448,0.6097,0.14037,0.61553,1.3235,0.0058843,0.025753,0,0.32191,0.12435
0.56577,0.1353,0.61151,0.14119,0.6173,1.3213,0.005892,0.025767,0,0.32209,0.12449
0.56711,0.13612,0.61331,0.14202,0.61906,1.3191,0.0058997,0.025782,0,0.32227,0.12463
0.56845,0.13694,0.61512,0.14285,0.62082,1.3169,0.0059074,0.025796,0,0.32245,0.12477
0.56979,0.13777,0.61693,0.14368,0.62259,1.3147,0.005915,0.02581,0,0.32262,0.1249
0.57113,0.13859,0.61874,0.14452,0.62435,1.3125,0.0059226,0.025824,0,0.32279,0.12504
0.57247,0.13942,0.62054,0.14535,0.62611,1.3102,0.0059301,0.025837,0,0.32296,0.12517
0.57382,0.14026,0.62234,0.1462,0.62787,1.3079,0.0059375,0.02585,0,0.32313,0.1253
0.57516,0.1411,0.62415,0.14704,0.62963,1.3056,0.0059449,0.025863,0,0.32329,0.12542
0.57651,0.14194,0.62594,0.14789,0.63138,1.3033,0.0059523,0.025876,0,0.32345,0.12555
0.57786,0.14278,0.62774,0.14874,0.63314,1.3009,0.0059596,0.025889,0,0.32361,0.12567
0.57921,0.14363,0.62954,0.1496,0.63489,1.2986,0.0059668,0.025901,0,0.32376,0.12579
0.58056,0.14449,0.63134,0.15046,0.63665,1.2962,0.005974,0.025913,0,0.32392,0.12591
0.58191,0.14534,0.63313,0.15132,0.6384,1.2938,0.0059812,0.025925,0,0.32406,0.12602
0.58326,0.1462,0.63493,0.15219,0.64015,1.2914,0.0059883,0.025937,0,0.32421,0.12614
0.58462,0.14706,0.63672,0.15306,0.6419,1.2889,0.0059953,0.025948,0,0.32435,0.12625
0.58598,0.14793,0.63851,0.15393,0.64365,1.2864,0.0060023,0.02596,0,0.32449,0.12636
0.58734,0.1488,0.6403,0.1548,0.64539,1.284,0.0060093,0.025971,0,0.32463,0.12646
0.58869,0.14967,0.64209,0.15568,0.64713,1.2815,0.0060162,0.025981,0,0.32477,0.12657
0.59006,0.15054,0.64388,0.15657,0.64888,1.2789,0.006023,0.025992,0,0.3249,0.12667
0.59142,0.15142,0.64567,0.15745,0.65062,1.2764,0.0060298,0.026002,0,0.32503,0.12677
0.59279,0.1523,0.64745,0.15834,0.65236,1.2738,0.0060365,0.026012,0,0.32515,0.12687
0.59415,0.15319,0.64923,0.15923,0.65409,1.2713,0.0060432,0.026022,0,0.32528,0.12697
0.59552,0.15408,0.65101,0.16013,0.65583,1.2686,0.0060498,0.026032,0,0.3254,0.12706
0.59689,0.15497,0.65279,0.16103,0.65757,1.266,0.0060564,0.026041,0,0.32551,0.12715
0.59826,0.15587,0.65457,0.16193,0.6593,1.2634,0.0060629,0.02605,0,0.32563,0.12724
0.59963,0.15676,0.65634,0.16283,0.66103,1.2607,0.0060694,0.026059,0,0.32574,0.12733
0.601,0.15767,0.65812,0.16374,0.66276,1.258,0.0060758,0.026068,0,0.32585,0.12741
0.60238,0.15857,0.65989,0.16466,0.66449,1.2553,0.0060821,0.026076,0,0.32595,0.12749
0.60375,0.15948,0.66166,0.16557,0.66622,1.2526,0.0060884,0.026084,0,0.32606,0.12757
0.60513,0.1604,0.66343,0.16649,0.66794,1.2499,0.0060947,0.026092,0,0.32615,0.12765
0.60651,0.16131,0.6652,0.16741,0.66966,1.2471,0.0061009,0.0261,0,0.32625,0.12773
0.60789,0.16223,0.66696,0.16834,0.67138,1.2443,0.006107,0.026108,0,0.32635,0.1278
0.60928,0.16316,0.66873,0.16927,0.6731,1.2415,0.0061131,0.026115,0,0.32644,0.12787
0.61066,0.16408,0.67049,0.1702,0.67482,1.2387,0.0061191,0.026122,0,0.32652,0.12794
0.61205,0.16501,0.67225,0.17114,0.67653,1.2359,0.0061251,0.026129,0,0.32661,0.12801
0.61343,0.16595,0.67401,0.17208,0.67825,1.233,0.006131,0.026135,0,0.32669,0.12807
0.61482,0.16688,0.67576,0.17302,0.67996,1.2301,0.0061368,0.026141,0,0.32677,0.12813
0.61621,0.16782,0.67751,0.17397,0.68166,1.2272,0.0061426,0.026147,0,0.32684,0.12819
0.6176,0.16877,0.67927,0.17492,0.68337,1.2243,0.0061484,0.026153,0,0.32692,0.12825
0.619,0.16972,0.68102,0.17587,0.68508,1.2214,0.0061541,0.026159,0,0.32698,0.1283
0.62039,0.17067,0.68276,0.17683,0.68678,1.2184,0.0061597,0.026164,0,0.32705,0.12835
0.62179,0.17162,0.6845,0.17779,0.68847,1.2154,0.0061653,0.026169,0,0.32711,0.1284
0.62319,0.17258,0.68625,0.17875,0.69017,1.2124,0.0061708,0.026174,0,0.32717,0.12845
0.62459,0.17354,0.68799,0.17972,0.69187,1.2094,0.0061763,0.026179,0,0.32723,0.1285
0.62599,0.17451,0.68973,0.18069,0.69356,1.2063,0.0061817,0.026183,0,0.32729,0.12854
0.62739,0.17548,0.69146,0.18166,0.69525,1.2033,0.006187,0.026187,0,0.32734,0.12858
0.6288,0.17645,0.6932,0.18264,0.69694,1.2002,0.0061923,0.026191,0,0.32738,0.12862
0.6302,0.17743,0.69493,0.18363,0.69863,1.1971,0.0061975,0.026194,0,0.32743,0.12865
0.63161,0.17841,0.69666,0.18461,0.70031,1.194,0.0062027,0.026198,0,0.32747,0.12868
0.63302,0.17939,0.69838,0.1856,0.70199,1.1908,0.0062078,0.026201,0,0.32751,0.12871
0.63443,0.18038,0.70011,0.18659,0.70367,1.1877,0.0062129,0.026203,0,0.32754,0.12874
0.63585,0.18137,0.70184,0.18759,0.70535,1.1845,0.0062179,0.026206,0,0.32758,0.12877
0.63726,0.18236,0.70355,0.18859,0.70702,1.1813,0.0062228,0.026208,0,0.3276,0.12879
0.63868,0.18336,0.70527,0.18959,0.70869,1.1781,0.0062277,0.02621,0,0.32763,0.12881
0.6401,0.18436,0.70699,0.19059,0.71036,1.1748,0.0062325,0.026212,0,0.32765,0.12883
0.64152,0.18537,0.7087,0.19161,0.71203,1.1716,0.0062373,0.026214,0,0.32767,0.12884
0.64294,0.18638,0.71041,0.19262,0.71369,1.1683,0.006242,0.026215,0,0.32769,0.12885
0.64436,0.18739,0.71211,0.19363,0.71535,1.165,0.0062466,0.026216,0,0.3277,0.12886
0.64579,0.1884,0.71382,0.19466,0.71701,1.1616,0.0062512,0.026217,0,0.32771,0.12887
0.64721,0.18942,0.71552,0.19568,0.71866,1.1583,0.0062557,0.026217,0,0.32772,0.12888
0.64864,0.19045,0.71722,0.19671,0.72031,1.1549,0.0062601,0.026218,0,0.32772,0.12888
0.65007,0.19147,0.71891,0.19774,0.72196,1.1516,0.0062645,0.026218,0,0.32772,0.12888
0.6515,0.19251,0.72061,0.19877,0.72361,1.1481,0.0062689,0.026217,0,0.32772,0.12888
0.65294,0.19354,0.7223,0.19981,0.72526,1.1447,0.0062732,0.026217,0,0.32771,0.12887
0.65437,0.19458,0.72398,0.20086,0.7269,1.1413,0.0062774,0.026216,0,0.3277,0.12886
0.65581,0.19562,0.72567,0.2019,0.72853,1.1378,0.0062815,0.026215,0,0.32769,0.12885
0.65725,0.19667,0.72735,0.20295,0.73017,1.1343,0.0062856,0.026214,0,0.32767,0.12884
0.65869,0.19772,0.72903,0.20401,0.7318,1.1308,0.0062896,0.026212,0,0.32765,0.12882
0.66013,0.19877,0.7307,0.20506,0.73343,1.1273,0.0062936,0.02621,0,0.32763,0.12881
0.66158,0.19982,0.73237,0.20612,0.73505,1.1237,0.0062975,0.026208,0,0.3276,0.12879
0.66303,0.20089,0.73405,0.20719,0.73668,1.1202,0.0063013,0.026206,0,0.32757,0.12876
0.66448,0.20195,0.73571,0.20826,0.7383,1.1166,0.0063051,0.026203,0,0.32754,0.12874
0.66592,0.20302,0.73738,0.20933,0.73992,1.113,0.0063088,0.0262,0,0.3275,0.12871
0.66737,0.20409,0.73903,0.2104,0.74153,1.1093,0.0063125,0.026197,0,0.32746,0.12868
0.66883,0.20517,0.74069,0.21148,0.74314,1.1057,0.0063161,0.026193,0,0.32742,0.12864
0.67029,0.20625,0.74235,0.21257,0.74475,1.102,0.0063196,0.02619,0,0.32737,0.1286
0.67174,0.20733,0.744,0.21365,0.74635,1.0983,0.0063231,0.026186,0,0.32732,0.12857
0.6732,0.20841,0.74564,0.21474,0.74795,1.0946,0.0063265,0.026181,0,0.32727,0.12852
0.67467,0.20951,0.74729,0.21584,0.74955,1.0909,0.0063298,0.026177,0,0.32721,0.12848
0.67613,0.2106,0.74893,0.21694,0.75114,1.0871,0.0063331,0.026172,0,0.32715,0.12843
0.67759,0.2117,0.75057,0.21804,0.75273,1.0833,0.0063363,0.026167,0,0.32708,0.12838
0.67906,0.2128,0.7522,0.21914,0.75432,1.0796,0.0063394,0.026161,0,0.32702,0.12833
0.68053,0.21391,0.75383,0.22025,0.7559,1.0757,0.0063425,0.026156,0,0.32695,0.12827
0.682,0.21502,0.75546,0.22137,0.75748,1.0719,0.0063455,0.02615,0,0.32687,0.12821
0.68348,0.21613,0.75709,0.22248,0.75906,1.068,0.0063484,0.026144,0,0.32679,0.12815
0.68495,0.21725,0.7587,0.2236,0.76063,1.0642,0.0063513,0.026137,0,0.32671,0.12809
0.68643,0.21837,0.76032,0.22473,0.7622,1.0603,0.0063541,0.02613,0,0.32663,0.12802
0.68791,0.2195,0.76194,0.22586,0.76377,1.0563,0.0063569,0.026123,0,0.32654,0.12795
0.68939,0.22063,0.76354,0.22699,0.76533,1.0524,0.0063595,0.026116,0,0.32645,0.12788
0.69087,0.22176,0.76515,0.22812,0.76688,1.0485,0.0063621,0.026108,0,0.32635,0.12781
0.69236,0.2229,0.76675,0.22927,0.76844,1.0445,0.0063647,0.0261,0,0.32625,0.12773
0.69385,0.22404,0.76835,0.23041,0.76999,1.0405,0.0063672,0.026092,0,0.32615,0.12765
0.69534,0.22519,0.76995,0.23156,0.77154,1.0364,0.0063696,0.026084,0,0.32604,0.12757
0.69682,0.22634,0.77153,0.23271,0.77308,1.0324,0.0063719,0.026075,0,0.32593,0.12748
0.69832,0.22749,0.77312,0.23387,0.77462,1.0283,0.0063742,0.026066,0,0.32582,0.12739
0.69982,0.22865,0.77471,0.23503,0.77616,1.0242,0.0063764,0.026056,0,0.3257,0.1273
0.70132,0.22981,0.77629,0.23619,0.77769,1.0201,0.0063785,0.026047,0,0.32558,0.12721
0.70281,0.23098,0.77786,0.23736,0.77921,1.016,0.0063806,0.026037,0,0.32546,0.12711
0.70432,0.23215,0.77943,0.23853,0.78074,1.0119,0.0063826,0.026026,0,0.32533,0.12701
0.70582,0.23332,0.781,0.23971,0.78226,1.0077,0.0063845,0.026016,0,0.3252,0.12691
0.70733,0.2345,0.78256,0.24089,0.78377,1.0035,0.0063864,0.026005,0,0.32506,0.1268
0.70884,0.23568,0.78412,0.24207,0.78528,0.9993,0.0063882,0.025994,0,0.32493,0.12669
0.71035,0.23687,0.78568,0.24326,0.78679,0.99506,0.0063899,0.025983,0,0.32478,0.12658
0.71186,0.23806,0.78723,0.24445,0.7883,0.9908,0.0063915,0.025971,0,0.32464,0.12647
0.71338,0.23925,0.78878,0.24565,0.78979,0.98653,0.0063931,0.025959,0,0.32449,0.12635
0.71489,0.24045,0.79032,0.24684,0.79128,0.98224,0.0063946,0.025947,0,0.32433,0.12623
0.71642,0.24166,0.79186,0.24805,0.79278,0.97791,0.0063961,0.025934,0,0.32417,0.12611
0.71794,0.24286,0.79339,0.24926,0.79426,0.97357,0.0063974,0.025921,0,0.32401,0.12598
0.71947,0.24407,0.79492,0.25047,0.79574,0.96921,0.0063987,0.025908,0,0.32385,0.12585
0.72099,0.24529,0.79644,0.25169,0.79722,0.96484,0.0063999,0.025894,0,0.32368,0.12572
0.72252,0.24651,0.79797,0.25291,0.79869,0.96042,0.0064011,0.02588,0,0.32351,0.12559
0.72406,0.24773,0.79949,0.25413,0.80016,0.956,0.0064022,0.025866,0,0.32333,0.12545
0.72559,0.24896,0.801,0.25536,0.80163,0.95155,0.0064032,0.025852,0,0.32315,0.12531
0.72712,0.25019,0.8025,0.25659,0.80308,0.94709,0.0064041,0.025837,0,0.32296,0.12517
0.72867,0.25143,0.80401,0.25783,0.80454,0.94259,0.0064049,0.025822,0,0.32278,0.12502
0.73021,0.25267,0.80551,0.25908,0.80599,0.93808,0.0064057,0.025807,0,0.32258,0.12487
0.73175,0.25391,0.807,0.26032,0.80744,0.93355,0.0064064,0.025791,0,0.32239,0.12472
0.7333,0.25516,0.80849,0.26157,0.80887,0.929,0.0064071,0.025775,0,0.32219,0.12457
0.73485,0.25642,0.80997,0.26283,0.81031,0.92441,0.0064076,0.025759,0,0.32198,0.12441
0.7364,0.25768,0.81146,0.26409,0.81174,0.91981,0.0064081,0.025742,0,0.32178,0.12425
0.73796,0.25894,0.81293,0.26535,0.81317,0.91519,0.0064085,0.025725,0,0.32156,0.12408
0.73951,0.2602,0.8144,0.26661,0.81459,0.91056,0.0064089,0.025708,0,0.32135,0.12392
0.74107,0.26148,0.81587,0.26789,0.81601,0.90588,0.0064091,0.02569,0,0.32113,0.12375
0.74264,0.26275,0.81733,0.26916,0.81742,0.90119,0.0064093,0.025672,0,0.3209,0.12358
0.7442,0.26403,0.81878,0.27044,0.81883,0.89648,0.0064094,0.025654,0,0.32068,0.1234
0.74576,0.26532,0.82023,0.27172,0.82022,0.89176,0.0064094,0.025636,0,0.32044,0.12322
0.74734,0.26661,0.82168,0.27302,0.82162,0.887,0.0064094,0.025617,0,0.32021,0.12304
0.74891,0.2679,0.82312,0.27431,0.82302,0.88222,0.0064093,0.025597,0,0.31997,0.12286
0.75049,0.2692,0.82456,0.27561,0.8244,0.87742,0.0064091,0.025578,0,0.31972,0.12267
0.75206,0.2705,0.82598,0.27691,0.82578,0.87261,0.0064088,0.025558,0,0.31948,0.12248
0.75365,0.27181,0.82741,0.27822,0.82716,0.86775,0.0064084,0.025538,0,0.31922,0.12228
0.75523,0.27312,0.82883,0.27953,0.82853,0.86288,0.006408,0.025517,0,0.31897,0.12209
0.75682,0.27444,0.83025,0.28085,0.8299,0.858,0.0064075,0.025496,0,0.31871,0.12189
0.75841,0.27576,0.83165,0.28216,0.83125,0.8531,0.0064069,0.025475,0,0.31844,0.12169
0.76,0.27709,0.83306,0.28349,0.83261,0.84815,0.0064062,0.025454,0,0.31817,0.12148
0.7616,0.27842,0.83446,0.28482,0.83396,0.84319,0.0064054,0.025432,0,0.3179,0.12127
0.7632,0.27975,0.83586,0.28616,0.83531,0.83821,0.0064046,0.02541,0,0.31762,0.12106
0.7648,0.28109,0.83724,0.28749,0.83664,0.83322,0.0064037,0.025387,0,0.31734,0.12084
0.76641,0.28244,0.83863,0.28884,0.83798,0.82818,0.0064027,0.025364,0,0.31705,0.12063
0.76802,0.28379,0.84001,0.29019,0.83931,0.82312,0.0064016,0.025341,0,0.31676,0.1204
0.76963,0.28514,0.84138,0.29154,0.84063,0.81805,0.0064004,0.025317,0,0.31647,0.12018
0.77124,0.2865,0.84274,0.2929,0.84194,0.81297,0.0063992,0.025293,0,0.31617,0.11995
0.77286,0.28787,0.84411,0.29427,0.84326,0.80784,0.0063978,0.025269,0,0.31586,0.11972
0.77448,0.28924,0.84546,0.29563,0.84456,0.80269,0.0063964,0.025244,0,0.31555,0.11949
0.7761,0.29061,0.84681,0.29701,0.84586,0.79752,0.0063949,0.025219,0,0.31524,0.11925
0.77773,0.29199,0.84815,0.29838,0.84715,0.79235,0.0063933,0.025194,0,0.31493,0.11901
0.77936,0.29338,0.84949,0.29977,0.84844,0.78711,0.0063917,0.025168,0,0.3146,0.11877
0.781,0.29477,0.85083,0.30116,0.84973,0.78187,0.0063899,0.025142,0,0.31428,0.11852
0.78263,0.29616,0.85215,0.30255,0.851,0.77661,0.0063881,0.025116,0,0.31395,0.11827
0.78427,0.29755,0.85347,0.30394,0.85227,0.77134,0.0063862,0.025089,0,0.31361,0.11802
0.78592,0.29896,0.85479,0.30535,0.85354,0.76601,0.0063841,0.025062,0,0.31327,0.11777
0.78757,0.30038,0.8561,0.30676,0.8548,0.76066,0.006382,0.025034,0,0.31293,0.11751
0.78922,0.30179,0.8574,0.30817,0.85605,0.75531,0.0063798,0.025006,0,0.31258,0.11725
0.79087,0.3032,0.85869,0.30958,0.85729,0.74994,0.0063776,0.024978,0,0.31223,0.11698
0.79253,0.30464,0.85998,0.31101,0.85853,0.74451,0.0063752,0.024949,0,0.31187,0.11671
0.7942,0.30607,0.86127,0.31244,0.85977,0.73907,0.0063727,0.02492,0,0.3115,0.11644
0.79586,0.3075,0.86255,0.31387,0.86099,0.73361,0.0063702,0.024891,0,0.31113,0.11617
0.79753,0.30894,0.86381,0.31531,0.86221,0.72814,0.0063676,0.024861,0,0.31076,0.11589
0.79921,0.31039,0.86508,0.31676,0.86343,0.72261,0.0063648,0.024831,0,0.31038,0.11561
0.80089,0.31185,0.86634,0.31821,0.86464,0.71706,0.006362,0.0248,0,0.31,0.11532
0.80257,0.3133,0.8676,0.31966,0.86584,0.7115,0.0063591,0.024769,0,0.30961,0.11503
0.80425,0.31476,0.86884,0.32112,0.86703,0.70593,0.0063561,0.024738,0,0.30922,0.11474
0.80595,0.31624,0.87008,0.32259,0.86822,0.70029,0.006353,0.024706,0,0.30883,0.11445
0.80764,0.31772,0.87132,0.32407,0.86941,0.69464,0.0063498,0.024674,0,0.30842,0.11415
0.80934,0.3192,0.87254,0.32554,0.87058,0.68898,0.0063465,0.024641,0,0.30802,0.11385
0.81104,0.32068,0.87376,0.32702,0.87175,0.68331,0.0063432,0.024608,0,0.30761,0.11355
0.81275,0.32218,0.87497,0.32852,0.87291,0.67756,0.0063397,0.024575,0,0.30719,0.11324
0.81447,0.32368,0.87618,0.33001,0.87407,0.6718,0.0063361,0.024541,0,0.30676,0.11292
0.81618,0.32518,0.87738,0.33151,0.87522,0.66603,0.0063324,0.024507,0,0.30634,0.11261
0.8179,0.32669,0.87857,0.33301,0.87635,0.66025,0.0063287,0.024472,0,0.30591,0.11229
0.81963,0.32821,0.87976,0.33453,0.87749,0.65439,0.0063248,0.024437,0,0.30547,0.11197
0.82136,0.32973,0.88094,0.33606,0.87862,0.64852,0.0063208,0.024402,0,0.30502,0.11165
0.82309,0.33126,0.88211,0.33758,0.87974,0.64263,0.0063167,0.024366,0,0.30457,0.11132
0.82483,0.33279,0.88327,0.3391,0.88085,0.63674,0.0063126,0.02433,0,0.30412,0.11099
0.82658,0.33434,0.88443,0.34065,0.88196,0.63076,0.0063083,0.024293,0,0.30366,0.11065
0.82833,0.33589,0.88559,0.3422,0.88306,0.62478,0.0063039,0.024255,0,0.30319,0.11031
0.83009,0.33745,0.88673,0.34375,0.88415,0.61878,0.0062994,0.024218,0,0.30272,0.10997
0.83184,0.339,0.88786,0.3453,0.88523,0.61277,0.0062949,0.02418,0,0.30225,0.10963
0.83361,0.34058,0.88899,0.34687,0.88631,0.60667,0.0062901,0.024141,0,0.30177,0.10927
0.83539,0.34216,0.89012,0.34844,0.88738,0.60056,0.0062853,0.024102,0,0.30128,0.10892
0.83716,0.34374,0.89123,0.35002,0.88844,0.59444,0.0062804,0.024063,0,0.30078,0.10857
0.83894,0.34532,0.89233,0.3516,0.88949,0.58831,0.0062754,0.024023,0,0.30029,0.10821
0.84074,0.34693,0.89344,0.3532,0.89054,0.58209,0.0062703,0.023982,0,0.29978,0.10784
0.84253,0.34853,0.89453,0.3548,0.89158,0.57586,0.0062651,0.023941,0,0.29927,0.10747
0.84433,0.35014,0.89561,0.3564,0.89261,0.56961,0.0062597,0.0239,0,0.29875,0.1071
0.84613,0.35175,0.89668,0.35801,0.89363,0.56335,0.0062543,0.023858,0,0.29823,0.10673
0.84795,0.35339,0.89776,0.35964,0.89465,0.55699,0.0062487,0.023816,0,0.2977,0.10635
0.84978,0.35503,0.89882,0.36127,0.89566,0.55062,0.006243,0.023773,0,0.29716,0.10597
0.8516,0.35667,0.89987,0.3629,0.89666,0.54424,0.0062372,0.02373,0,0.29662,0.10558
