time_s,iq_ref_a,id_a,iq_a,vd_v,vq_v,voltage_mag_norm,wm_rad_per_s
0.00755,0.3,-1.079339,1.802404,1.515543,0.1841578,0.2449918,-19.83571
0.0076,0.3,0.2014558,1.752607,1.314088,-1.268449,0.2930891,-11.92045
0.00765,0.3,1.335345,0.4382305,-0.02125752,-1.406679,0.225759,-7.649211
0.0077,0.3,1.32602,-1.003572,-1.347277,-0.1031076,0.2168331,-9.595748
0.00775,0.3,0.1725854,-1.313399,-1.519863,1.510292,0.3438368,-14.91805
0.0078,0.3,-1.139961,-0.2308288,-0.3799024,2.04112,0.3331687,-17.84745
0.00785,0.3,-1.490061,1.302022,1.110158,1.039098,0.2440119,-14.72211
0.0079,0.3,-0.5552925,1.966458,1.665451,-0.6273596,0.2855917,-7.105949
0.00795,0.3,0.8787742,1.179188,0.7866768,-1.506548,0.2727346,-0.4483454
0.008,-0.3,1.560628,-0.3845046,-0.7739514,-1.422043,0.2598072,0.5921405
0.00805,-0.3,0.8909711,-1.350476,-1.664922,-0.3715672,0.2737468,-3.741414
0.0081,-0.3,-0.5449718,-1.392142,-1.119951,0.7205751,0.2137067,-9.887312
0.00815,-0.3,-1.510129,-0.4849445,0.3901788,0.9055196,0.1582266,-13.64558
0.0082,-0.3,-1.179725,0.5851583,1.569903,0.0203613,0.2519474,-12.91334
0.00825,-0.3,0.1687737,0.8981124,1.40113,-1.177751,0.2937243,-9.455537
0.0083,-0.3,1.380669,0.1753979,0.02046072,-1.653149,0.2653052,-7.402608
0.00835,-0.3,1.406334,-0.9602338,-1.385873,-0.9929151,0.273582,-9.695963
0.0084,-0.3,0.221707,-1.519548,-1.60758,0.2266334,0.2605233,-15.49981
0.00845,-0.3,-1.154838,-1.024392,-0.452742,0.9510251,0.1690243,-20.93841
0.0085,0.3,-1.548714,0.09541863,1.095972,1.155607,0.2555788,-22.47299
0.00855,0.3,-0.6180521,0.8879691,1.714024,0.5676374,0.2897446,-19.90262
0.0086,0.3,0.8444735,1.188086,0.8695508,-0.3204484,0.1487127,-15.13269
0.00865,0.3,1.588076,0.7119561,-0.7185246,-0.7324045,0.1646461,-11.119
0.0087,0.3,0.9686385,-0.1408953,-1.687163,-0.2915092,0.2747547,-10.24601
0.00875,0.3,-0.4849842,-0.6249582,-1.202179,0.633449,0.2180591,-12.17998
0.0088,0.3,-1.521887,-0.3139001,0.3197078,1.247349,0.2066354,-14.1212
0.00885,0.3,-1.252129,0.531865,1.571837,1.015484,0.3002971,-13.23081
0.0089,0.3,0.09417576,1.186111,1.477661,0.1293733,0.238031,-9.087583
0.00895,0.3,1.364462,1.068804,0.1131992,-0.6394311,0.1042066,-4.107663
0.009,-0.3,1.461673,0.268583,-1.348474,-1.208014,0.2905251,-1.496131
0.00905,-0.3,0.295595,-0.5117202,-1.644069,-0.9962939,0.3084898,-2.406788
0.0091,-0.3,-1.124476,-1.103914,-0.5195923,-0.1923794,0.08891186,-6.29328
0.00915,-0.3,-1.568272,-0.9928322,1.04868,0.5004528,0.1864647,-10.92049
0.0092,-0.3,-0.6579284,-0.26825,1.706608,0.4687027,0.2840042,-13.39716
0.00925,-0.3,0.8139334,0.4472615,0.8926746,-0.2785588,0.1500621,-12.6686
0.0093,-0.3,1.580989,0.5187251,-0.6883147,-1.097284,0.2078604,-10.48408
0.00935,-0.3,0.9872538,-0.1322511,-1.675569,-1.265033,0.3369095,-9.928701
0.0094,-0.3,-0.453262,-0.9389786,-1.222306,-0.6260541,0.2203782,-12.69732
0.00945,-0.3,-1.496352,-1.193476,0.2740457,0.2674217,0.06144553,-17.57077
0.0095,-0.3,-1.248169,-0.6623807,1.522214,0.6298024,0.2643555,-21.46017
0.00955,0.3,0.06559122,0.2110845,1.456623,0.7187179,0.2606532,-22.0649
0.0096,0.3,1.313884,0.6640395,0.1427389,0.3546785,0.06135238,-19.91151
0.00965,0.3,1.423837,0.7914933,-1.281098,-0.1368148,0.20675,-16.60722
0.0097,0.3,0.3087156,0.4616149,-1.589814,-0.2984297,0.2595772,-13.95906
0.00975,0.3,-1.066202,-0.0319013,-0.5236115,0.03347161,0.08419673,-13.22169
0.0098,0.3,-1.51595,-0.241443,0.9923384,0.5749146,0.1840376,-13.92257
0.00985,0.3,-0.6571848,0.03107214,1.649523,0.8438424,0.2973289,-14.26404
0.0099,0.3,0.7635435,0.5531815,0.8859798,0.5906609,0.1708742,-12.72069
0.00995,0.3,1.520694,0.855455,-0.6347147,0.0352059,0.1020108,-9.437423
0.01,-0.3,0.965834,0.6565065,-1.600549,-0.9213006,0.2963553,-6.15277
