time_s,iq_ref_a,id_a,iq_a,vd_v,vq_v,voltage_mag_norm,wm_rad_per_s
0.00935,-0.3,0.003159285,-0.3263923,-0.01551517,-0.9498442,0.1524442,-19.3532
0.0094,-0.3,0.002363496,-0.3125278,-0.01787867,-0.9373164,0.1504408,-21.77095
0.00945,-0.3,0.001867808,-0.30054,-0.01974647,-0.9367764,0.1503602,-24.09247
0.0095,-0.3,0.001683652,-0.2932595,-0.02143013,-0.9435169,0.1514475,-26.34635
0.00955,0.3,0.001741052,-0.2901917,-0.02317118,-0.3533251,0.05682074,-28.56598
0.0096,0.3,0.001927949,-0.2897455,-0.02509913,0.2364203,0.03815214,-30.77544
0.00965,0.3,-0.003812313,-0.09555919,-0.02128681,0.6319795,0.1014728,-32.00471
0.0097,0.3,-0.010878,0.1074262,-0.01040881,0.8245533,0.1323286,-31.70946
0.00975,0.3,-0.0142617,0.2461537,0.003852887,0.8783996,0.1409603,-30.19106
0.0098,0.3,-0.0126177,0.314333,0.01647059,0.8640666,0.1386841,-27.97108
0.00985,0.3,-0.00782533,0.3330348,0.02429592,0.8310318,0.1334147,-25.48102
0.0099,0.3,-0.002605647,0.3266854,0.02690157,0.8043464,0.1291476,-22.97481
0.00995,0.3,0.001227371,0.3128819,0.02567419,0.7914644,0.127075,-20.55461
0.01,-0.3,0.003170606,0.3007982,0.02250359,0.1906662,0.03080904,-18.23096
