time_s,joint_pos_rad,joint_vel_rad_s,pos_error_rad,iq_cmd_a,iq_ref_a,iq_actual_a,motor_output_torque_nm,friction_torque_nm,net_torque_nm
0.26095,0.199950793242255,0.00177256001717178,4.92953857462453e-05,0.000486321918729616,0.000486321918729616,0.000488977114742526,0.000463758581580265,0.000492145897937289,-2.83873163570234e-05
0.261,0.199950881816845,0.00177149180830479,4.92067577453903e-05,0.000484726105754553,0.000484726105754553,0.000487379706436542,0.000462243558099917,0.000490613541876916,-2.83699837769995e-05
0.26105,0.199950970338058,0.00177042425164386,4.91181831549781e-05,0.000483131251586482,0.000483131251586482,0.000485783257902961,0.000460729444892617,0.000489082107080189,-2.83526621875717e-05
0.2611,0.199951058805925,0.00176935734677545,4.90296619423958e-05,0.000481537355645165,0.000481537355645165,0.000484187768560974,0.000459216241407509,0.000487551592988576,-2.83353515810673e-05
0.26115,0.19995114722048,0.00176829109328633,4.89411940750584e-05,0.000479944417350883,0.000479944417350883,0.000482593237830179,0.000457703947094125,0.000486021999043896,-2.83180519497704e-05
0.2612,0.199951235581754,0.00176722549076352,4.88527795203808e-05,0.000478352436123813,0.000478352436123813,0.000480999665130392,0.000456192561402205,0.000484493324688312,-2.83007632861068e-05
0.26125,0.199951323889781,0.00176616053879435,4.87644182458336e-05,0.000476761411385267,0.000476761411385267,0.000479407049881992,0.00045468208378202,0.000482965569364329,-2.82834855823089e-05
0.2613,0.199951412144593,0.00176509623696646,4.86761102188871e-05,0.000475171342556455,0.000475171342556455,0.000477815391505669,0.000453172513684138,0.000481438732514802,-2.82662188306634e-05
0.26135,0.199951500346222,0.00176403258486774,4.85878554070396e-05,0.000473582229059103,0.000473582229059103,0.000476224689422503,0.000451663850559496,0.000479912813582934,-2.82489630234371e-05
0.2614,0.199951588494701,0.0017629695820864,4.84996537777893e-05,0.000471994070314837,0.000471994070314837,0.000474634943053779,0.000450156093859226,0.000478387812012276,-2.82317181530498e-05
0.26145,0.199951676590063,0.00176190722821093,4.841150529869e-05,0.000470406865746413,0.000470406865746413,0.000473046151821335,0.000448649243034984,0.000476863727246723,-2.82144842117387e-05
0.2615,0.199951764632339,0.00176084552283009,4.83234099372676e-05,0.000468820614775875,0.000468820614775875,0.000471458315147086,0.0004471432975385,0.000475340558730519,-2.81972611920195e-05
