time_s,iq_ref_a,id_a,iq_a,vd_v,vq_v,voltage_mag_norm,wm_rad_per_s
0.0093,-0.3,0.0009603053,-0.2822129,-0.003002539,-0.3240737,0.05200713,-10.65742
0.00935,-0.3,0.000652805,-0.2728226,-0.003202999,-0.3367323,0.0540387,-11.89348
0.0094,-0.3,0.0009420812,-0.2794642,-0.003634755,-0.3436276,0.05514584,-13.13096
0.00945,-0.3,0.001308009,-0.2875606,-0.004227277,-0.3470127,0.0556901,-14.40206
0.0095,-0.3,0.001450121,-0.2907791,-0.004832949,-0.3500628,0.05618079,-15.69616
0.00955,0.3,0.00139156,-0.2902726,-0.005376276,0.001746416,0.0009071209,-16.99456
0.0096,0.3,0.001292765,-0.2889825,-0.005872401,0.2362778,0.03792779,-18.28857
0.00965,0.3,-0.004251213,0.01834611,-0.003100286,0.2888217,0.04635059,-18.74867
0.0097,0.3,-0.009594753,0.2617424,0.001762935,0.2567675,0.04120507,-18.00799
0.00975,0.3,-0.008923754,0.3364356,0.005189741,0.2277266,0.03655334,-16.63586
0.0098,0.3,-0.00390023,0.3144812,0.005768131,0.226221,0.03631403,-15.19142
0.00985,0.3,0.0005152375,0.2823551,0.00470459,0.2394984,0.03844031,-13.87266
0.0099,0.3,0.00197275,0.2729805,0.003634936,0.252091,0.04045786,-12.63593
0.00995,0.3,0.001399964,0.279523,0.0031882,0.2589821,0.04156263,-11.39802
0.01,-0.3,0.0005651712,0.2875352,0.003125153,-0.09339163,0.01499517,-10.12689
