time_s,joint_speed_ref_rad_s,joint_speed_est_rad_s,joint_speed_ideal_rad_s,speed_est_error_rad_s,motor_speed_rad_s,iq_ref_a,iq_a,voltage_mag_norm
0.0331,4,4.242682,4.224105,0.0185771,774.4897,0.0202414,0.0204846,0.4379285
0.0332,4,4.240504,4.22207,0.01843405,774.1166,0.02044678,0.02068677,0.4378173
0.0333,4,4.238344,4.220051,0.01829243,773.7464,0.02065149,0.02088824,0.4377074
0.0334,4,4.236199,4.218147,0.0180521,773.3973,0.02085501,0.02108915,0.4375987
0.0335,4,4.234071,4.216062,0.01800919,773.0149,0.02105778,0.021289,0.4374912
0.0336,4,4.231959,4.21409,0.01786852,772.6535,0.02125995,0.02148763,0.4373851
0.0337,4,4.229864,4.212135,0.01772833,772.295,0.02146114,0.02168634,0.43728
0.0338,4,4.227785,4.210196,0.01758862,771.9395,0.02166133,0.02188361,0.4371762
0.0339,4,4.225722,4.208272,0.01744986,771.5867,0.02186063,0.02208005,0.4370736
0.034,4,4.223677,4.206365,0.01731253,771.2369,0.02205884,0.02227601,0.4369719
0.0341,4,4.221647,4.204566,0.01708126,770.907,0.02225579,0.02247045,0.4368714
0.0342,4,4.219633,4.202595,0.01703787,770.5458,0.02245221,0.02266416,0.4367719
0.0343,4,4.217635,4.200733,0.01690197,770.2045,0.0226476,0.02285658,0.4366738
0.0344,4,4.215653,4.198887,0.01676655,769.8659,0.02284178,0.02304837,0.4365766
0.0345,4,4.213688,4.197056,0.01663256,769.5302,0.02303501,0.02323916,0.4364805
0.0346,4,4.211739,4.195329,0.0164094,769.2136,0.02322695,0.02342894,0.4363855
0.0347,4,4.209805,4.193439,0.016366,768.867,0.02341803,0.02361745,0.4362913
0.0348,4,4.207886,4.191653,0.01623297,768.5396,0.02360807,0.023805,0.4361983
0.0349,4,4.205982,4.189881,0.01610088,768.2148,0.02379719,0.02399166,0.4361064
0.035,4,4.204095,4.188125,0.01596975,767.8928,0.02398537,0.02417725,0.4360156
0.0351,4,4.202221,4.186469,0.01575232,767.5891,0.02417224,0.02436213,0.4359256
0.0352,4,4.200364,4.184656,0.01570797,767.2567,0.02435857,0.02454553,0.4358369
0.0353,4,4.198522,4.182944,0.01557827,766.9427,0.02454353,0.02472849,0.4357489
0.0354,4,4.196695,4.181246,0.01544905,766.6314,0.0247274,0.02491001,0.435662
0.0355,4,4.194883,4.179562,0.01532078,766.3227,0.02491032,0.0250907,0.4355761
0.0356,4,4.193086,4.177892,0.01519346,766.0166,0.02509207,0.02527026,0.4354912
0.0357,4,4.191303,4.176237,0.01506567,765.7131,0.02527281,0.02544911,0.4354071
0.0358,4,4.189535,4.174677,0.01485825,765.427,0.02545265,0.02562644,0.435324
0.0359,4,4.187783,4.172969,0.0148139,765.1138,0.02563124,0.02580291,0.4352419
0.036,4,4.186045,4.171356,0.01468897,764.8181,0.02580854,0.02597862,0.4351605
0.0361,4,4.184321,4.169756,0.01456451,764.5248,0.02598485,0.02615269,0.4350801
0.0362,4,4.182611,4.16817,0.01444054,764.2341,0.02616014,0.02632597,0.4350006
0.0363,4,4.180916,4.166676,0.01423979,763.9601,0.02633453,0.02649798,0.434922
0.0364,4,4.179235,4.16504,0.01419401,763.6602,0.02650767,0.02666923,0.4348444
0.0365,4,4.177568,4.163496,0.0140729,763.3769,0.02667985,0.02683939,0.4347675
0.0366,4,4.175917,4.161964,0.01395273,763.0961,0.02685056,0.02700836,0.4346915
0.0367,4,4.174278,4.160446,0.01383257,762.8177,0.02702008,0.02717634,0.4346162
0.0368,4,4.172655,4.159015,0.01363945,762.5554,0.02718872,0.0273428,0.4345418
0.0369,4,4.171045,4.157449,0.01359606,762.2683,0.02735594,0.02750868,0.4344681
0.037,4,4.16945,4.155971,0.01347923,761.9972,0.02752189,0.02767297,0.4343951
0.0371,4,4.167869,4.154505,0.01336384,761.7284,0.02768668,0.02783612,0.4343229
0.0372,4,4.1663,4.153052,0.01324844,761.462,0.02785014,0.02799793,0.4342515
0.0373,4,4.164744,4.151611,0.01313305,761.1979,0.02801271,0.02815866,0.4341809
0.0374,4,4.163202,4.150184,0.01301861,760.9362,0.02817453,0.02831826,0.4341111
0.0375,4,4.161674,4.148839,0.01283503,760.6895,0.02833508,0.02847731,0.434042
0.0376,4,4.160158,4.147366,0.01279163,760.4196,0.0284945,0.02863493,0.4339738
0.0377,4,4.158656,4.145976,0.01267958,760.1647,0.02865291,0.02879147,0.4339063
0.0378,4,4.157167,4.144598,0.01256847,759.9121,0.02880998,0.02894717,0.4338396
0.0379,4,4.155692,4.143233,0.0124588,759.6617,0.02896582,0.02910178,0.4337733
0.038,4,4.154228,4.141946,0.01228237,759.4258,0.0291204,0.02925505,0.4337078
0.0381,4,4.152777,4.140538,0.01223946,759.1677,0.0292742,0.02940691,0.433643
0.0382,4,4.151338,4.139208,0.01212978,758.9239,0.02942701,0.02955781,0.4335791
0.0383,4,4.149913,4.137891,0.01202202,758.6823,0.02957897,0.0297079,0.433516
0.0384,4,4.1485,4.136585,0.01191521,758.4429,0.02972941,0.02985739,0.4334535
0.0385,4,4.1471,4.135355,0.01174593,758.2173,0.02987862,0.03000533,0.4333915
0.0386,4,4.145713,4.134008,0.01170444,757.9705,0.03002673,0.03015177,0.4333302
0.0387,4,4.144337,4.132738,0.01159906,757.7374,0.03017372,0.03029751,0.4332695
0.0388,4,4.142973,4.131478,0.01149464,757.5065,0.03031988,0.03044184,0.4332096
0.0389,4,4.141623,4.13023,0.01139259,757.2776,0.03046486,0.03058557,0.4331503
0.039,4,4.140285,4.128993,0.01129246,757.0508,0.03060832,0.030728,0.4330914
0.0391,4,4.138961,4.127767,0.01119375,756.8261,0.03075021,0.03086925,0.4330331
0.0392,4,4.137647,4.126612,0.01103497,756.6143,0.03089084,0.03100902,0.4329752
0.0393,4,4.136345,4.125349,0.01099634,756.3827,0.03103068,0.03114732,0.432918
0.0394,4,4.135055,4.124156,0.01089859,756.164,0.03116935,0.03128455,0.4328614
0.0395,4,4.133775,4.122974,0.01080132,755.9473,0.03130718,0.0314208,0.4328054
0.0396,4,4.132507,4.121802,0.01070452,755.7325,0.03144396,0.03155636,0.43275
0.0397,4,4.13125,4.120698,0.01055145,755.5301,0.03157984,0.03169055,0.4326954
0.0398,4,4.130004,4.119491,0.01051283,755.3087,0.03171463,0.03182421,0.4326414
0.0399,4,4.128769,4.118351,0.01041746,755.0997,0.03184846,0.03195688,0.4325878
0.04,4,4.127545,4.117222,0.01032305,754.8927,0.03198133,0.03208809,0.432535
0.0401,4,4.126333,4.116103,0.01022959,754.6875,0.03211302,0.03221904,0.4324826
0.0402,4,4.125131,4.115048,0.01008272,754.4941,0.03224368,0.03234843,0.4324308
0.0403,4,4.123941,4.113895,0.01004553,754.2827,0.0323733,0.03247682,0.4323795
0.0404,4,4.122761,4.112807,0.009954453,754.0831,0.03250168,0.03260428,0.4323286
0.0405,4,4.121592,4.111728,0.009863853,753.8853,0.03262912,0.03273031,0.4322785
0.0406,4,4.120433,4.110659,0.009774208,753.6894,0.0327556,0.03285576,0.4322287
0.0407,4,4.119286,4.1096,0.009685516,753.4952,0.0328811,0.03298017,0.4321795
0.0408,4,4.118147,4.108551,0.009596348,753.3028,0.03300542,0.03310329,0.4321309
0.0409,4,4.11702,4.107562,0.009457588,753.1215,0.03312903,0.03322581,0.4320828
0.041,4,4.115902,4.106482,0.009420872,752.9233,0.03325159,0.03334703,0.4320352
0.0411,4,4.114796,4.105461,0.009335518,752.7362,0.03337308,0.03346769,0.4319881
0.0412,4,4.1137,4.10445,0.009250164,752.5508,0.0334933,0.03358701,0.4319415
0.0413,4,4.112613,4.103448,0.009165287,752.3672,0.03361256,0.03370539,0.4318953
0.0414,4,4.111537,4.102504,0.009033203,752.1941,0.033731,0.03382256,0.4318495
0.0415,4,4.11047,4.101472,0.008998394,752.0049,0.03384827,0.03393915,0.4318043
0.0416,4,4.109413,4.100498,0.008915424,751.8263,0.03396467,0.03405431,0.4317595
0.0417,4,4.108366,4.099533,0.008833408,751.6493,0.03408019,0.03416898,0.4317151
0.0418,4,4.107328,4.098577,0.008751392,751.474,0.03419464,0.03428237,0.4316713
0.0419,4,4.1063,4.097675,0.008624554,751.3088,0.03430832,0.03439496,0.4316279
0.042,4,4.105281,4.09669,0.008591175,751.1282,0.03442089,0.03450651,0.4315852
0.0421,4,4.104272,4.09576,0.00851202,750.9577,0.03453248,0.03461752,0.4315427
0.0422,4,4.103272,4.09484,0.008432865,750.7888,0.03464308,0.0347272,0.4315005
0.0423,4,4.102282,4.093927,0.008354664,750.6215,0.03475283,0.03483598,0.4314589
0.0424,4,4.1013,4.093023,0.008277416,750.4557,0.03486171,0.03494372,0.4314178
0.0425,4,4.100327,4.092127,0.008200645,750.2915,0.03496952,0.03505083,0.431377
0.0426,4,4.099365,4.091283,0.008081913,750.1367,0.0350766,0.03515695,0.4313367
0.0427,4,4.09841,4.090361,0.008049488,749.9676,0.03518241,0.03526214,0.4312968
0.0428,4,4.097465,4.08949,0.007975101,749.808,0.03528759,0.03536639,0.4312572
0.0429,4,4.096529,4.088627,0.007901192,749.6498,0.03539164,0.03546972,0.431218
0.043,4,4.0956,4.087772,0.007827759,749.4931,0.03549486,0.03557196,0.4311792
0.0431,4,4.094681,4.086967,0.007713795,749.3455,0.03559739,0.03567317,0.431141
0.0432,4,4.09377,4.086087,0.0076828,749.1841,0.03569888,0.03577436,0.4311031
0.0433,4,4.092868,4.085257,0.007611275,749.0318,0.03579949,0.03587418,0.4310656
0.0434,4,4.091974,4.084434,0.007540226,748.8809,0.03589919,0.03597296,0.4310285
0.0435,4,4.091088,4.083618,0.007469654,748.7314,0.03599813,0.03607121,0.4309916
0.0436,4,4.090209,4.08285,0.007359505,748.5905,0.03609629,0.0361685,0.4309553
0.0437,4,4.08934,4.082011,0.007328987,748.4366,0.0361938,0.03626485,0.4309193
0.0438,4,4.088479,4.081257,0.007221699,748.2984,0.03629035,0.03636059,0.4308839
0.0439,4,4.087626,4.080433,0.007192612,748.1474,0.03638589,0.03645565,0.4308486
0.044,4,4.086781,4.079656,0.007124901,748.0048,0.03648057,0.0365498,0.4308137
0.0441,4,4.085944,4.078885,0.00705862,747.8636,0.03657439,0.0366426,0.4307792
0.0442,4,4.085114,4.078122,0.006991863,747.7237,0.03666731,0.03673508,0.4307449
0.0443,4,4.084292,4.077403,0.006888866,747.5919,0.03675965,0.03682652,0.4307112
0.0444,4,4.083478,4.076618,0.006860256,747.4479,0.03685123,0.03691729,0.4306777
0.0445,4,4.082672,4.075876,0.006795883,747.3119,0.03694187,0.03700722,0.4306445
0.0446,4,4.081873,4.075141,0.00673151,747.1772,0.03703154,0.03709645,0.4306118
0.0447,4,4.081081,4.074414,0.006667137,747.0438,0.03712073,0.03718474,0.4305794
0.0448,4,4.080297,4.073729,0.006568432,746.9181,0.03720909,0.03727243,0.4305473
0.0449,4,4.07952,4.072979,0.006540775,746.7808,0.03729677,0.03735916,0.4305155
0.045,4,4.078753,4.072272,0.006480217,746.6511,0.03738358,0.03744535,0.4304842
0.0451,4,4.077991,4.071572,0.006419659,746.5227,0.03746903,0.03753091,0.430453
0.0452,4,4.077237,4.070879,0.006358624,746.3956,0.0375539,0.03761517,0.430422
0.0453,4,4.076489,4.070225,0.006264687,746.2757,0.03763819,0.03769875,0.4303912
0.0454,4,4.07575,4.06951,0.006239891,746.1448,0.03772186,0.03778108,0.4303612
0.0455,4,4.075017,4.068869,0.006148338,746.0272,0.03780427,0.03786352,0.4303312
0.0456,4,4.07429,4.068169,0.006121635,745.8987,0.03788621,0.03794474,0.4303014
0.0457,4,4.07357,4.067507,0.006062984,745.7775,0.03796782,0.03802536,0.4302721
0.0458,4,4.072857,4.066852,0.00600481,745.6573,0.0380486,0.03810547,0.4302433
0.0459,4,4.072153,4.066203,0.005949497,745.5383,0.0381287,0.0381848,0.4302146
0.046,4,4.071453,4.065592,0.005861282,745.4262,0.0382073,0.03826372,0.4301861
0.0461,4,4.070761,4.064924,0.005836964,745.3038,0.03828583,0.03834131,0.4301578
0.0462,4,4.070074,4.064293,0.005780697,745.1882,0.03836347,0.03841813,0.43013
0.0463,4,4.069394,4.063669,0.005724907,745.0737,0.0384407,0.03849469,0.4301024
0.0464,4,4.06872,4.06305,0.005669594,744.9603,0.03851733,0.03857046,0.4300753
0.0465,4,4.068053,4.062468,0.005585194,744.8534,0.0385932,0.03864605,0.4300484
0.0466,4,4.067392,4.061831,0.005561352,744.7367,0.03866829,0.03872043,0.4300218
0.0467,4,4.066739,4.06123,0.005508423,744.6265,0.03874258,0.03879424,0.4299954
0.0468,4,4.066092,4.060635,0.005456448,744.5174,0.03881605,0.03886763,0.4299691
0.0469,4,4.06545,4.060045,0.005404949,744.4093,0.0388887,0.03893987,0.429943
0.047,4,4.064815,4.05949,0.005325317,744.3074,0.03896084,0.03901111,0.4299174
0.0471,4,4.064185,4.058883,0.005301952,744.1962,0.03903228,0.03908236,0.4298918
0.0472,4,4.063561,4.058338,0.005222797,744.0963,0.03910334,0.0391526,0.4298667
0.0473,4,4.062943,4.057743,0.005199432,743.9872,0.03917385,0.03922214,0.4298419
0.0474,4,4.06233,4.057181,0.005148411,743.8842,0.03924379,0.03929157,0.4298175
0.0475,4,4.061724,4.056625,0.00509882,743.7822,0.03931315,0.03936068,0.4297931
0.0476,4,4.061125,4.056074,0.005050659,743.6812,0.03938159,0.03942853,0.4297691
0.0477,4,4.060532,4.055554,0.004977226,743.5859,0.03944894,0.0394962,0.4297451
0.0478,4,4.059944,4.054987,0.004956245,743.482,0.03951567,0.03956263,0.4297212
0.0479,4,4.059362,4.054452,0.004909515,743.3839,0.03958192,0.03962804,0.4296977
0.048,4,4.058785,4.053922,0.004862785,743.2866,0.03964736,0.03969311,0.4296744
0.0481,4,4.058214,4.053397,0.004817009,743.1903,0.03971247,0.03975794,0.4296513
0.0482,4,4.057648,4.052902,0.004746437,743.0995,0.0397769,0.03982167,0.4296285
0.0483,4,4.057087,4.052361,0.004725933,743.0005,0.03984065,0.03988491,0.4296058
0.0484,4,4.056532,4.051851,0.00468111,742.907,0.03990403,0.03994763,0.4295835
0.0485,4,4.055982,4.051346,0.004635811,742.8143,0.0399667,0.04001008,0.4295614
0.0486,4,4.055438,4.050846,0.004591942,742.7225,0.04002897,0.04007182,0.4295395
0.0487,4,4.054898,4.050374,0.004524708,742.636,0.04009052,0.04013286,0.4295178
0.0488,4,4.054364,4.049859,0.004505157,742.5416,0.04015148,0.04019339,0.4294964
0.0489,4,4.053835,4.049396,0.004438877,742.4568,0.04021185,0.04025362,0.4294751
0.049,4,4.053311,4.048892,0.004419327,742.3643,0.04027178,0.04031301,0.429454
0.0491,4,4.052792,4.048414,0.004377365,742.2768,0.04033109,0.04037162,0.4294333
0.0492,4,4.052278,4.047942,0.004335403,742.1902,0.04038994,0.0404301,0.4294127
0.0493,4,4.051768,4.047474,0.004293442,742.1044,0.04044815,0.04048788,0.4293923
0.0494,4,4.051263,4.047033,0.004230022,742.0236,0.04050604,0.04054524,0.4293722
0.0495,4,4.050764,4.046552,0.004211903,741.9354,0.04056327,0.04060216,0.4293522
0.0496,4,4.050269,4.046098,0.004170418,741.8521,0.04061983,0.04065848,0.4293324
0.0497,4,4.049779,4.045648,0.00413084,741.7696,0.0406762,0.04071409,0.4293129
0.0498,4,4.049294,4.045202,0.00409174,741.6879,0.04073171,0.04076947,0.4292936
0.0499,4,4.048813,4.044782,0.004031181,741.6108,0.04078669,0.04082416,0.4292744
0.05,4,4.048337,4.044324,0.004013062,741.5268,0.04084127,0.04087843,0.4292553
0.0501,4,4.047865,4.043891,0.003973484,741.4474,0.04089546,0.04093207,0.4292365
0.0502,4,4.047397,4.043463,0.003934383,741.3688,0.04094924,0.04098514,0.4292181
0.0503,4,4.046935,4.043038,0.003896713,741.291,0.04100261,0.04103807,0.4291998
0.0504,4,4.046476,4.042638,0.003838539,741.2177,0.04105522,0.04109053,0.4291816
0.0505,4,4.046022,4.042201,0.003821373,741.1376,0.04110739,0.04114249,0.4291636
0.0506,4,4.045573,4.041809,0.003764629,741.0656,0.04115912,0.04119381,0.4291458
0.0507,4,4.045129,4.041381,0.00374794,740.9871,0.04121023,0.04124454,0.4291281
0.0508,4,4.044689,4.040977,0.003712654,740.913,0.04126071,0.04129501,0.4291106
0.0509,4,4.044253,4.040576,0.003676891,740.8396,0.04131056,0.04134465,0.4290931
0.051,4,4.04382,4.040179,0.003641129,740.7669,0.04136023,0.04139371,0.4290759
0.0511,4,4.043393,4.039805,0.003587246,740.6983,0.04140957,0.04144242,0.429059
0.0512,4,4.042969,4.039398,0.003571033,740.6236,0.04145824,0.04149091,0.4290422
0.0513,4,4.042549,4.039012,0.003536701,740.5529,0.04150657,0.04153904,0.4290256
0.0514,4,4.042134,4.038631,0.003502846,740.483,0.04155437,0.04158643,0.4290091
0.0515,4,4.041723,4.038253,0.003469467,740.4138,0.04160164,0.04163345,0.4289928
0.0516,4,4.041315,4.037897,0.003417969,740.3484,0.04164836,0.04167987,0.4289766
0.0517,4,4.040911,4.037509,0.003402233,740.2772,0.04169486,0.04172618,0.4289605
0.0518,4,4.040511,4.037142,0.003369331,740.21,0.04174096,0.04177167,0.4289446
0.0519,4,4.040115,4.036778,0.00333643,740.1434,0.04178666,0.04181681,0.428929
0.052,4,4.039722,4.036419,0.003303051,740.0774,0.04183194,0.04186193,0.4289136
0.0521,4,4.039333,4.036079,0.003253937,740.0152,0.04187696,0.0419064,0.4288983
0.0522,4,4.038948,4.03571,0.003238201,739.9474,0.04192139,0.04195068,0.4288832
0.0523,4,4.038567,4.035377,0.003189564,739.8864,0.04196554,0.04199427,0.4288683
0.0524,4,4.038189,4.035014,0.003175259,739.8199,0.04200925,0.04203786,0.4288535
0.0525,4,4.037816,4.034672,0.003143787,739.7571,0.04205234,0.04208082,0.4288388
0.0526,4,4.037446,4.034333,0.003112793,739.6949,0.04209512,0.0421234,0.4288242
0.0527,4,4.037079,4.033997,0.003082752,739.6332,0.04213744,0.04216531,0.4288098
0.0528,4,4.036716,4.033679,0.003036499,739.5751,0.04217928,0.04220697,0.4287955
0.0529,4,4.036356,4.033334,0.003022194,739.5118,0.04222095,0.04224805,0.4287815
0.053,4,4.036,4.033008,0.002992153,739.452,0.04226213,0.04228923,0.4287675
0.0531,4,4.035647,4.032685,0.002962112,739.3928,0.04230297,0.0423298,0.4287537
0.0532,4,4.035298,4.032365,0.002932549,739.3342,0.04234346,0.04236988,0.42874
0.0533,4,4.034951,4.032063,0.002887726,739.2788,0.04238359,0.04240965,0.4287264
0.0534,4,4.034608,4.031735,0.002872944,739.2186,0.04242352,0.04244886,0.4287133
0.0535,4,4.034269,4.031424,0.002845287,739.1616,0.04246308,0.04248835,0.4287001
0.0536,4,4.033934,4.031116,0.002817154,739.1052,0.04250178,0.04252723,0.4286869
0.0537,4,4.033602,4.030812,0.002789974,739.0494,0.04254025,0.04256532,0.428674
0.0538,4,4.033273,4.030525,0.002748489,738.9967,0.04257801,0.04260343,0.428661
0.0539,4,4.032949,4.030212,0.002737045,738.9393,0.04261569,0.04264066,0.4286481
0.054,4,4.032628,4.02993,0.002697468,738.8877,0.04265247,0.04267732,0.4286353
0.0541,4,4.032309,4.029623,0.002685547,738.8314,0.04268899,0.0427139,0.4286225
0.0542,4,4.031992,4.029333,0.002659321,738.7783,0.04272541,0.04274992,0.4286099
0.0543,4,4.031678,4.029046,0.002632141,738.7256,0.04276157,0.04278544,0.4285977
0.0544,4,4.031366,4.028761,0.002604485,738.6734,0.04279777,0.04282102,0.4285855
0.0545,4,4.031057,4.028493,0.002563953,738.6242,0.04283402,0.04285659,0.4285738
0.0546,4,4.03075,4.028201,0.002548695,738.5706,0.04286983,0.04289212,0.428562
0.0547,4,4.030447,4.027925,0.002522469,738.52,0.04290567,0.04292735,0.4285505
0.0548,4,4.030148,4.027651,0.002496719,738.4698,0.04294073,0.04296208,0.4285394
0.0549,4,4.029854,4.02738,0.002473354,738.4202,0.04297516,0.0429972,0.4285279
0.055,4,4.029563,4.027125,0.002437592,738.3734,0.04300863,0.04303117,0.4285164
0.0551,4,4.029274,4.026847,0.002426624,738.3224,0.04304161,0.04306419,0.4285048
0.0552,4,4.028988,4.026585,0.002403736,738.2743,0.04307458,0.04309662,0.4284934
0.0553,4,4.028705,4.026324,0.002380848,738.2266,0.04310706,0.04312901,0.4284821
0.0554,4,4.028425,4.026066,0.002358913,738.1793,0.04313936,0.04316103,0.4284709
0.0555,4,4.028149,4.025823,0.002325535,738.1346,0.04317115,0.04319288,0.4284598
0.0556,4,4.027875,4.025558,0.002316475,738.0861,0.04320242,0.04322394,0.4284488
0.0557,4,4.027604,4.02532,0.00228405,738.0424,0.04323333,0.04325509,0.4284378
0.0558,4,4.027334,4.02506,0.00227356,737.9948,0.04326403,0.04328558,0.4284268
0.0559,4,4.027067,4.024815,0.002252102,737.9497,0.04329485,0.04331548,0.4284161
0.056,4,4.026802,4.024571,0.002231121,737.9052,0.04332529,0.04334557,0.4284056
0.0561,4,4.02654,4.02433,0.00221014,737.861,0.04335551,0.04337577,0.4283952
0.0562,4,4.026281,4.024103,0.002178192,737.8193,0.04338534,0.04340557,0.4283848
0.0563,4,4.026024,4.023856,0.002168179,737.7739,0.04341494,0.04343464,0.4283746
0.0564,4,4.025769,4.023622,0.002147198,737.731,0.0434443,0.0434638,0.4283645
0.0565,4,4.025517,4.02339,0.002126694,737.6885,0.04347358,0.04349269,0.4283547
0.0566,4,4.025267,4.02316,0.00210619,737.6465,0.04350245,0.04352161,0.4283449
0.0567,4,4.025019,4.022943,0.002075195,737.6068,0.04353107,0.04355013,0.428335
0.0568,4,4.024774,4.022708,0.002065182,737.5635,0.04355959,0.04357811,0.4283254
0.0569,4,4.02453,4.022485,0.002045155,737.5227,0.04358768,0.04360592,0.428316
0.057,4,4.02429,4.022265,0.002024651,737.4822,0.04361567,0.04363388,0.4283065
0.0571,4,4.024051,4.022047,0.002004623,737.4422,0.04364339,0.04366134,0.4282972
0.0572,4,4.023815,4.02184,0.00197506,737.4044,0.04367082,0.04368845,0.428288
0.0573,4,4.023582,4.021616,0.001965523,737.3633,0.04369797,0.04371555,0.4282789
0.0574,4,4.02335,4.021413,0.001936436,737.3262,0.04372482,0.04374225,0.4282699
0.0575,4,4.023121,4.021194,0.001927376,737.2858,0.04375155,0.04376875,0.428261
0.0576,4,4.022894,4.020986,0.001908302,737.2477,0.04377782,0.04379497,0.4282521
0.0577,4,4.022669,4.02078,0.001889229,737.21,0.04380394,0.04382075,0.4282433
0.0578,4,4.022446,4.020576,0.001870155,737.1725,0.04382992,0.04384637,0.4282347
0.0579,4,4.022226,4.020383,0.001842976,737.1373,0.04385558,0.04387205,0.4282262
0.058,4,4.022008,4.020174,0.001833916,737.0989,0.04388076,0.0438975,0.4282176
0.0581,4,4.021792,4.019976,0.001816273,737.0626,0.04390594,0.04392201,0.4282091
0.0582,4,4.021578,4.01978,0.00179863,737.0267,0.04393063,0.04394662,0.4282008
0.0583,4,4.021367,4.019586,0.001780987,736.991,0.04395531,0.04397127,0.4281926
0.0584,4,4.021156,4.019403,0.001753807,736.9574,0.04397965,0.04399542,0.4281844
0.0585,4,4.020949,4.019203,0.001745701,736.9209,0.04400397,0.04401942,0.4281763
0.0586,4,4.020744,4.019015,0.001729012,736.8864,0.04402779,0.04404321,0.4281684
0.0587,4,4.020541,4.018828,0.001712799,736.8521,0.04405125,0.04406671,0.4281603
0.0588,4,4.020339,4.018643,0.00169611,736.8182,0.04407451,0.04409005,0.4281524
0.0589,4,4.02014,4.018468,0.001671314,736.7862,0.04409758,0.04411294,0.4281445
0.059,4,4.019942,4.018279,0.001662731,736.7515,0.0441206,0.04413549,0.4281367
0.0591,4,4.019746,4.018108,0.001638412,736.72,0.04414342,0.04415783,0.4281292
0.0592,4,4.019552,4.017922,0.001630306,736.686,0.04416586,0.04418057,0.4281216
0.0593,4,4.01936,4.017746,0.001614094,736.6537,0.04418825,0.04420258,0.4281142
0.0594,4,4.01917,4.017571,0.001598358,736.6218,0.04421042,0.04422469,0.4281068
0.0595,4,4.018981,4.017399,0.001581669,736.5901,0.04423236,0.04424648,0.4280994
0.0596,4,4.018794,4.017236,0.001558304,736.5602,0.04425424,0.04426812,0.4280922
0.0597,4,4.01861,4.017059,0.001550674,736.5278,0.04427588,0.04428941,0.4280851
0.0598,4,4.018427,4.016891,0.001535416,736.4971,0.04429697,0.04431068,0.428078
0.0599,4,4.018246,4.016726,0.001520157,736.4667,0.04431814,0.04433171,0.428071
0.06,4,4.018066,4.016562,0.001504421,736.4366,0.04433906,0.04435239,0.428064
0.0601,4,4.017889,4.016406,0.001482487,736.4081,0.0443599,0.04437278,0.4280573
0.0602,4,4.017712,4.016238,0.00147438,736.3772,0.04438032,0.04439349,0.4280504
0.0603,4,4.017538,4.016086,0.001452446,736.3493,0.04440081,0.04441373,0.4280437
0.0604,4,4.017366,4.015921,0.001445293,736.319,0.04442088,0.04443364,0.428037
0.0605,4,4.017195,4.015764,0.001430988,736.2904,0.04444069,0.04445355,0.4280304
0.0606,4,4.017026,4.015616,0.001410007,736.2633,0.04446039,0.04447301,0.4280238
0.0607,4,4.016859,4.015456,0.001402378,736.2339,0.04447981,0.04449232,0.4280173
0.0608,4,4.016694,4.015311,0.001382351,736.2073,0.04449929,0.04451128,0.4280109
0.0609,4,4.01653,4.015154,0.001375198,736.1786,0.04451816,0.04453044,0.4280047
