axis,t_s,v_V,i_A
q,0.04135,1.80346058179608,4.28095736053386
q,0.0414,1.80334688008191,4.28340310096541
q,0.04145,1.79942014916662,4.28381805500374
q,0.0415,1.79659421840794,4.28253122762467
q,0.04155,1.80205844607136,4.28383025248037
q,0.0416,1.80149199839227,4.28809736634299
q,0.04165,1.79380678063763,4.29020013908988
q,0.0417,1.79833933218802,4.28570712651571
q,0.04175,1.80142756392594,4.28275463115083
q,0.0418,1.79420322850782,4.28531707104155
q,0.04185,1.79919691569428,4.28844796733592
q,0.0419,1.80357619706353,4.28518115215421
q,0.04195,1.79940633349088,4.28678972462343
q,0.042,1.80026917834478,4.28582021467589
q,0.04205,1.79688900244526,4.28574907557972
q,0.0421,1.79903361613596,4.28282088552604
q,0.04215,1.80347032884938,4.28741273413396
q,0.0422,1.79724167420878,4.28652894077047
q,0.04225,1.79724563163318,4.28848476562973
q,0.0423,1.80106475975133,4.28579626630765
q,0.04235,1.79577038173362,4.28923944514845
q,0.0424,1.80396863117787,4.28727088767003
q,0.04245,1.79947766535029,4.28604854724624
q,0.0425,1.80050577866168,4.28796077851343
q,0.04255,1.8038708264419,4.28779029233596
q,0.0426,1.79917830418878,4.28240629318356
q,0.04265,1.79975827956868,4.28703554512688
q,0.0427,1.7968075454134,4.28645154812831
q,0.04275,1.80118119534277,4.28278047060941
q,0.0428,1.79856179413987,4.28469010718663
q,0.04285,1.805006676294,4.28979706682629
q,0.0429,1.79766873147364,4.28956459405001
q,0.04295,1.8034370117526,4.28789129031051
q,0.043,1.80347967884004,4.28515324341705
q,0.04305,1.79933954281635,4.28666718844015
q,0.0431,1.80125118505456,4.28401330844309
q,0.04315,1.79379616634444,4.28599070537965
q,0.0432,1.79964285860521,4.2838464560908
q,0.04325,1.80452360493717,4.28380842558304
q,0.0433,1.80243409042808,4.28535018877445
q,0.04335,1.79770254998481,4.2849500563022
q,0.0434,1.80399325691028,4.28579304228756
q,0.04345,1.80590144736049,4.28432806264854
q,0.0435,1.79893109295278,4.28607591630072
q,0.04355,1.80034638486208,4.28315746074408
q,0.0436,1.80283175110174,4.28757568098357
q,0.04365,1.79713829191898,4.2843963858805
q,0.0437,1.8004496394046,4.28501852690646
q,0.04375,1.79860588987903,4.28678439346098
q,0.0438,1.8014373584432,4.28787691211999
q,0.04385,1.79849212222696,4.28535364104913
q,0.0439,1.80196820892995,4.28692403111716
q,0.04395,1.80000879709206,4.28670313568415
q,0.044,1.79606368525339,4.28459884713506
q,0.04405,1.79507267074563,4.28622681984222
q,0.0441,1.7973912983537,4.28352496377386
q,0.04415,1.80236659522105,4.28382376829333
q,0.0442,1.79956290088268,4.28740721702723
q,0.04425,1.80145159924363,4.28461765878611
q,0.0443,1.79712062347745,4.285117212446
q,0.04435,1.80090912081338,4.28584947942388
q,0.0444,1.80254836975853,4.28665513529222
q,0.04445,1.80015738969675,4.28533071827468
q,0.0445,1.80152255134896,4.28298183131081
q,0.04455,1.79758025000128,4.28603047947737
q,0.0446,1.79515832681067,4.28492318982524
q,0.04465,1.79419600835683,4.28600981132374
q,0.0447,1.79823043078611,4.28714230409219
q,0.04475,1.8011981465497,4.28787571624117
q,0.0448,1.80169589123065,4.28032346695398
q,0.04485,1.79261996060256,4.28771006277467
q,0.0449,1.79224028090316,4.28551673302923
q,0.04495,1.79708301633853,4.28540168729966
q,0.045,1.80480998309331,4.29036867396412
q,0.04505,1.79715391749614,4.28594522990084
q,0.0451,1.80059431147188,4.28458562775841
q,0.04515,1.79649394984484,4.28740551194665
q,0.0452,1.80433263099604,4.28433829420536
q,0.04525,1.80121985557971,4.28721112089412
q,0.0453,1.80239640805162,4.28652576659393
q,0.04535,1.80464686137401,4.28979510573839
q,0.0454,1.79811746635774,4.28905141875932
q,0.04545,1.79689006725265,4.28655045637727
q,0.0455,1.80144298213609,4.28713256473234
q,0.04555,1.80291165668302,4.28460171257879
q,0.0456,1.79800149732798,4.28617475929374
q,0.04565,1.79748722451278,4.28881016269131
q,0.0457,1.7995803771485,4.28694591547545
q,0.04575,1.80041049761564,4.28458965194008
q,0.0458,1.79968225051193,4.28347061356416
q,0.04585,1.79601659361951,4.28567678287874
q,0.0459,1.8010544973135,4.28671566140905
q,0.04595,1.80258838794112,4.28393434019208
q,0.046,1.79604993513171,4.28462534247227
q,0.04605,1.79652840625199,4.28773463688876
q,0.0461,1.80197373659074,4.28756445726826
q,0.04615,1.79646866021722,4.28586999178812
q,0.0462,1.79494322303082,4.28354284459477
q,0.04625,1.80239896972951,4.28632497707687
q,0.0463,1.7952543601932,4.2885833574347
q,0.04635,1.7999266782754,4.28503441838097
q,0.0464,1.79959552985083,4.28690190093266
q,0.04645,1.79730189944333,4.28795344484353
q,0.0465,1.79975659002673,4.28286113066839
q,0.04655,1.79708542169088,4.28683924782488
q,0.0466,1.79750762114065,4.28419300971074
q,0.04665,1.79774002022777,4.28735051927866
q,0.0467,1.79817924608882,4.28353193860592
q,0.04675,1.80419620057157,4.28542719879026
q,0.0468,1.8014427086063,4.28582946191922
q,0.04685,1.80198275652961,4.28602082797985
q,0.0469,1.79605746707743,4.28833105963628
q,0.04695,1.79952480822654,4.28540661831001
q,0.047,1.79766940836982,4.28366112916589
q,0.04705,1.80203825215062,4.2883261482588
q,0.0471,1.8024414579598,4.28552662347245
q,0.04715,1.79726445444967,4.28686955382315
q,0.0472,1.79806596515828,4.28760673559964
q,0.04725,1.79975733999324,4.28396276013428
q,0.0473,1.80240477846857,4.28353781041448
q,0.04735,1.79915046445849,4.28715958825447
q,0.0474,1.79971893471401,4.28723628662581
q,0.04745,1.8004701297298,4.28567513358779
q,0.0475,1.79922248067788,4.2883432352609
q,0.04755,1.80025706036206,4.2854222499522
q,0.0476,1.80250486182087,4.28496234400567
q,0.04765,1.80008505724864,4.2859829190249
q,0.0477,1.80026833432197,4.28564783307651
q,0.04775,1.80597150234209,4.28724505262049
q,0.0478,1.80041040210375,4.28552204155504
q,0.04785,1.79984308129648,4.28584569070257
q,0.0479,1.79826685588165,4.28977871890878
q,0.04795,1.79928199347246,4.28734388474899
q,0.048,1.80278656066975,4.28490779018514
q,0.04805,1.79166742288664,4.28604790752765
q,0.0481,1.7999671572957,4.28471598694832
q,0.04815,1.80198400893423,4.28578045414965
q,0.0482,1.80016753859186,4.2862026230134
q,0.04825,1.79846443866346,4.28499471483144
q,0.0483,1.79831160419811,4.28159836934905
q,0.04835,1.80257386356738,4.28658890263377
q,0.0484,1.79732756800996,4.28311125869059
q,0.04845,1.79567491879765,4.28596602096373
q,0.0485,1.80154806494679,4.28680884434941
q,0.04855,1.80367896822306,4.28494289721854
q,0.0486,1.79265743088523,4.28698642629579
q,0.04865,1.80343386698863,4.28641737094631
q,0.0487,1.79911556200349,4.28875872622476
q,0.04875,1.79736503597097,4.28857738096581
q,0.0488,1.8009536136056,4.28441327468428
q,0.04885,1.80016036832739,4.28576382451483
q,0.0489,1.79786214945494,4.28553068184562
q,0.04895,1.79743771233239,4.28383257096164
q,0.049,1.79730018326335,4.28700906062535
q,0.04905,1.80234663373038,4.28747169424438
q,0.0491,1.79987892855445,4.28394801878498
q,0.04915,1.79945960737133,4.28759907142367
q,0.0492,1.81384364758481,4.28623440046078
q,0.04925,1.79417356854491,4.2830107428833
q,0.0493,1.80181645395739,4.28677320351857
q,0.04935,1.79678357992635,4.2867508669934
q,0.0494,1.80118245653918,4.28520731232924
q,0.04945,1.80096226578494,4.28699992120803
q,0.0495,1.79817208985181,4.28683959241596
q,0.04955,1.80257961269329,4.28541338829553
q,0.0496,1.8027700912057,4.28699107700093
q,0.04965,1.79661783972827,4.28755238605875
q,0.0497,1.80424910122856,4.28403173397219
q,0.04975,1.79890180310406,4.28420764906057
q,0.0498,1.80363928691315,4.28615849462776
q,0.04985,1.79795496916842,4.28578804632953
q,0.0499,1.8058188176674,4.284235421885
q,0.04995,1.79403487364633,4.28532481561642
q,0.05,1.79586906444585,4.28563765653382
