bandwidth_hz,kp_scale,ki_scale,kp,ki,gain_1khz,phase_lag_deg,lag_us,rmse_a,max_abs_error_a,iq_peak_pos_a,iq_peak_neg_a,iq_pp_a,vq_abs_max_v,voltage_norm_max,score
800,1,0.7,0.276460153515902,10203.8929388596,0.560067029680027,66.9290632495008,185.914064581947,0.287969372423846,0.544586389096124,0.23085250412964,-0.244586389096124,0.475438893225764,0.760122386564416,0.121978687105144,0.432356264330094
800,1,0.85,0.276460153515902,12390.4414257581,0.668487866601858,61.6989878783642,171.386077439901,0.281870055482298,0.572322545597378,0.262612084937623,-0.272322545597378,0.534934630535001,0.814106852008024,0.130641705502283,0.407569750639658
800,1,1,0.276460153515902,14576.9899126566,0.763232872629834,56.2931135733099,156.369759925861,0.273765752394104,0.58979284176677,0.284516936278633,-0.28979284176677,0.574309778045403,0.847791872372477,0.136047222602939,0.381882135491085
800,1,1.15,0.276460153515902,16763.5383995551,0.842617479427946,51.0451884998842,141.792190277456,0.264702712040548,0.598525385687591,0.297011393178303,-0.298525385687591,0.595536778865893,0.86594348524959,0.138960056044931,0.35700874684758
800,1,1.3,0.276460153515902,18950.0868864536,0.906862435097444,46.1377429980577,128.160397216827,0.25570252454455,0.602806032371025,0.303074138146397,-0.303078940491051,0.606153078637449,0.879303274475815,0.141103933897525,0.334222895531892
800,1.1,0.7,0.304106168867492,10203.8929388596,0.555014753142042,66.079059533342,183.552943148172,0.285421362125837,0.543727474315001,0.23001714759937,-0.243727474315001,0.473744621914371,0.758390251437622,0.12170072717081,0.429038476111646
800,1.1,0.85,0.304106168867492,12390.4414257581,0.662461388899874,61.0820737738394,169.672427149554,0.279472944797099,0.571338477952196,0.261510633519629,-0.271338477952196,0.532849111471825,0.812271738305687,0.130347220345607,0.404849916567871
800,1.1,1,0.304106168867492,14576.9899126566,0.756698225301969,55.8473568246694,155.131546735193,0.271558515298343,0.588955465259759,0.283451103055622,-0.288955465259759,0.572406568315381,0.846193109774199,0.135790665282463,0.37965972800515
800,1.1,1.15,0.304106168867492,16763.5383995551,0.835977772607402,50.7262482481415,140.906245133726,0.262683576748988,0.598003336145052,0.29621691620507,-0.298003336145052,0.594220252350122,0.864749502668062,0.138768454757697,0.35517517186046
800,1.1,1.3,0.304106168867492,18950.0868864536,0.900418850670711,45.9123088683752,127.534191301042,0.253835592480587,0.602017377202853,0.302019100421043,-0.302021209476565,0.604040309897608,0.875908287483392,0.140559132082193,0.332662170716079
800,1.25,0.7,0.345575191894877,10203.8929388596,0.54790521190645,64.8013514822093,180.003754117248,0.281679518351931,0.542496661427534,0.228829964423455,-0.242496661427534,0.471326625850989,0.755885116728888,0.121298722114527,0.4240910243846
800,1.25,0.85,0.345575191894877,12390.4414257581,0.653848689944178,60.1502999763267,167.084166600908,0.275945818830924,0.569906914312654,0.259920971243509,-0.269906914312654,0.529827885556163,0.809594709496682,0.129917631025207,0.400786399800996
800,1.25,1,0.345575191894877,14576.9899126566,0.747270312218098,55.1706539105062,153.251816418073,0.268303180254885,0.587715256863924,0.281890980193276,-0.287715256863924,0.5696062370572,0.843836514765199,0.135412496752872,0.376332129898834
800,1.25,1.15,0.345575191894877,16763.5383995551,0.826331713180519,50.239292298299,139.553589717497,0.259699323649225,0.597202489027422,0.295027884366341,-0.297202489027422,0.592230373393763,0.863048472608846,0.138495486329168,0.352425090778621
800,1.25,1.3,0.345575191894877,18950.0868864536,0.891005920026456,45.5658789117913,126.571885866087,0.251072736320118,0.600855072246248,0.300854729720164,-0.300855072246248,0.601709801966412,0.872580221114312,0.140025069181962,0.330320962685159
1000,0.75,0.7,0.259181393921158,12754.8661735746,0.689256303700495,61.162185016561,169.894958379336,0.282129197389766,0.576545647567193,0.267670341055716,-0.276545647567193,0.544215988622909,0.822152971490992,0.131932885854514,0.404946844544558
1000,0.75,0.85,0.259181393921158,15488.0517821977,0.802436185791177,54.3143557389293,150.873210385915,0.271387562840184,0.594811455576909,0.291403472549142,-0.294811455576909,0.586214928126052,0.857867667094741,0.137664109874629,0.37261547786946
